MRSTATEPSTL,DOB_MM,ptb_prop,ptb_prop2,n,year,state_name,Census_Region,MRSTATE,month_index
OR,8,0.04813578185865331,4.81,3594,2015,Oregon,West,NA,56
OR,9,0.05633001422475107,5.63,3515,2015,Oregon,West,NA,57
OR,10,0.05904486251808973,5.9,3455,2015,Oregon,West,NA,58
OR,11,0.0528580208973571,5.29,3254,2015,Oregon,West,NA,59
OR,12,0.06118829441324269,6.12,3383,2015,Oregon,West,NA,60
PA,1,0.07116768123962369,7.12,9035,2015,Pennsylvania,Northeast,NA,49
PA,2,0.07183606939108161,7.18,8589,2015,Pennsylvania,Northeast,NA,50
PA,3,0.06478477179320788,6.48,9246,2015,Pennsylvania,Northeast,NA,51
PA,4,0.07073847862298722,7.07,9005,2015,Pennsylvania,Northeast,NA,52
PA,5,0.06643356643356643,6.64,9438,2015,Pennsylvania,Northeast,NA,53
PA,6,0.0682375519778228,6.82,9379,2015,Pennsylvania,Northeast,NA,54
PA,7,0.07474382157926461,7.47,9954,2015,Pennsylvania,Northeast,NA,55
PA,8,0.06377343113284434,6.38,9816,2015,Pennsylvania,Northeast,NA,56
PA,9,0.06440220213981511,6.44,9627,2015,Pennsylvania,Northeast,NA,57
PA,10,0.07253773482462808,7.25,9209,2015,Pennsylvania,Northeast,NA,58
PA,11,0.06785963281431559,6.79,8606,2015,Pennsylvania,Northeast,NA,59
PA,12,0.0737233682786608,7.37,8871,2015,Pennsylvania,Northeast,NA,60
SC,1,0.0860597439544808,8.61,4218,2015,South Carolina,South,NA,49
SC,2,0.0897742363877822,8.98,3765,2015,South Carolina,South,NA,50
SC,3,0.08860129417620707,8.86,4018,2015,South Carolina,South,NA,51
SC,4,0.09669211195928754,9.67,3930,2015,South Carolina,South,NA,52
SC,5,0.09160696008188332,9.16,3908,2015,South Carolina,South,NA,53
SC,6,0.08518518518518518,8.52,4050,2015,South Carolina,South,NA,54
SC,7,0.090461682681040545,9.05,4267,2015,South Carolina,South,NA,55
SC,8,0.08706816059757236,8.71,4284,2015,South Carolina,South,NA,56
SC,9,0.08475390156062425,8.48,4165,2015,South Carolina,South,NA,57
SC,10,0.09425117197137922,9.43,4053,2015,South Carolina,South,NA,58
SC,11,0.0794786608740097,7.95,3913,2015,South Carolina,South,NA,59
SC,12,0.08996299722479185,9,4324,2015,South Carolina,South,NA,60
SD,1,0.07377049180327869,7.38,854,2015,South Dakota,Midwest,NA,49
SD,2,0.06847545219638243,6.85,774,2015,South Dakota,Midwest,NA,50
SD,3,0.07692307692307693,7.69,923,2015,South Dakota,Midwest,NA,51
SD,4,0.05037513397642015,5.04,933,2015,South Dakota,Midwest,NA,52
SD,5,0.06496272630457935,6.5,939,2015,South Dakota,Midwest,NA,53
SD,6,0.055150884495317375,5.52,961,2015,South Dakota,Midwest,NA,54
SD,7,0.06063720452209661,6.06,973,2015,South Dakota,Midwest,NA,55
SD,8,0.060445387062566275,6.04,943,2015,South Dakota,Midwest,NA,56
SD,9,0.05907626208378088,5.91,931,2015,South Dakota,Midwest,NA,57
SD,10,0.07395833333333333,7.4,960,2015,South Dakota,Midwest,NA,58
SD,11,0.06220095693779904,6.22,836,2015,South Dakota,Midwest,NA,59
SD,12,0.07091346153846154,7.09,832,2015,South Dakota,Midwest,NA,60
TN,1,0.08068097705403404,8.07,5404,2015,Tennessee,South,NA,49
TN,2,0.07975338106603024,7.98,5028,2015,Tennessee,South,NA,50
TN,3,0.08321060382916053,8.32,5432,2015,Tennessee,South,NA,51
TN,4,0.08140203026240184,8.14,5221,2015,Tennessee,South,NA,52
TN,5,0.084547002080575,8.45,5287,2015,Tennessee,South,NA,53
TN,6,0.0977669356352036,9.78,5329,2015,Tennessee,South,NA,54
TN,7,0.0815398075240595,8.15,5715,2015,Tennessee,South,NA,55
TN,8,0.08845949299769544,8.85,5641,2015,Tennessee,South,NA,56
TN,9,0.07747214484679665,7.75,5744,2015,Tennessee,South,NA,57
TN,10,0.08534743202416918,8.53,5296,2015,Tennessee,South,NA,58
TN,11,0.08153204398938187,8.15,5274,2015,Tennessee,South,NA,59
TN,12,0.08175046554934823,8.18,5370,2015,Tennessee,South,NA,60
TX,1,0.08215691597665264,8.22,29468,2015,Texas,South,NA,49
TX,2,0.08062272026473132,8.06,26593,2015,Texas,South,NA,50
TX,3,0.08127994524298426,8.13,29220,2015,Texas,South,NA,51
TX,4,0.08104482880338863,8.1,28330,2015,Texas,South,NA,52
TX,5,0.08612134958888573,8.61,28216,2015,Texas,South,NA,53
TX,6,0.08175950274922304,8.18,29281,2015,Texas,South,NA,54
TX,7,0.08397936904724235,8.4,31603,2015,Texas,South,NA,55
TX,8,0.07983127144521043,7.98,31767,2015,Texas,South,NA,56
TX,9,0.07551679185548452,7.55,32218,2015,Texas,South,NA,57
TX,10,0.0806639946981412,8.07,31687,2015,Texas,South,NA,58
TX,11,0.08134391355731893,8.13,29615,2015,Texas,South,NA,59
TX,12,0.08133086876155268,8.13,31378,2015,Texas,South,NA,60
UT,1,0.0718835304822566,7.19,3297,2015,Utah,West,NA,49
UT,2,0.07004377736085053,7,3198,2015,Utah,West,NA,50
UT,3,0.06450742240215925,6.45,3705,2015,Utah,West,NA,51
UT,4,0.07415426251691475,7.42,3695,2015,Utah,West,NA,52
UT,5,0.061003861003861,6.1,3885,2015,Utah,West,NA,53
UT,6,0.06245100600992945,6.25,3827,2015,Utah,West,NA,54
UT,7,0.06734006734006734,6.73,3861,2015,Utah,West,NA,55
UT,8,0.060088060088060086,6.01,3861,2015,Utah,West,NA,56
UT,9,0.060978944490019144,6.1,3657,2015,Utah,West,NA,57
UT,10,0.0661744599398414,6.62,3657,2015,Utah,West,NA,58
UT,11,0.07336713390993141,7.34,3353,2015,Utah,West,NA,59
UT,12,0.07849430989203385,7.85,3427,2015,Utah,West,NA,60
VA,1,0.07015209125475286,7.02,5260,2015,Virginia,South,NA,49
VA,2,0.07081319604959024,7.08,4759,2015,Virginia,South,NA,50
VA,3,0.06489732661759008,6.49,5162,2015,Virginia,South,NA,51
VA,4,0.06897888006200349,6.9,5161,2015,Virginia,South,NA,52
VA,5,0.06773997569866343,6.77,6584,2015,Virginia,South,NA,53
VA,6,0.07435217903415783,7.44,6792,2015,Virginia,South,NA,54
VA,7,0.07359542919330703,7.36,7351,2015,Virginia,South,NA,55
VA,8,0.07012237041110958,7.01,7273,2015,Virginia,South,NA,56
VA,9,0.06605633802816901,6.61,7100,2015,Virginia,South,NA,57
VA,10,0.07463330457290768,7.46,6954,2015,Virginia,South,NA,58
VA,11,0.07111176818450621,7.11,6764,2015,Virginia,South,NA,59
VA,12,0.06588720770288858,6.59,7270,2015,Virginia,South,NA,60
VT,1,0.047858942065491183,4.79,397,2015,Vermont,Northeast,NA,49
VT,2,0.06557377049180328,6.56,366,2015,Vermont,Northeast,NA,50
VT,3,0.0425,4.25,400,2015,Vermont,Northeast,NA,51
VT,4,0.03291139240506329,3.29,395,2015,Vermont,Northeast,NA,52
VT,5,0.06038647342995169,6.04,414,2015,Vermont,Northeast,NA,53
VT,6,0.04987531172069826,4.99,401,2015,Vermont,Northeast,NA,54
VT,7,0.03676470588235294,3.68,408,2015,Vermont,Northeast,NA,55
VT,8,0.032407407407407406,3.24,432,2015,Vermont,Northeast,NA,56
VT,9,0.053691275167785234,5.37,447,2015,Vermont,Northeast,NA,57
VT,10,0.037463976945244955,3.75,347,2015,Vermont,Northeast,NA,58
VT,11,0.05070422535211268,5.07,355,2015,Vermont,Northeast,NA,59
VT,12,0.057279236276849645,5.73,419,2015,Vermont,Northeast,NA,60
WA,1,0.058803535010197146,5.88,5884,2015,Washington,West,NA,49
WA,2,0.0540287904281174,5.4,5349,2015,Washington,West,NA,50
WA,3,0.06905988409529942,6.91,6212,2015,Washington,West,NA,51
WA,4,0.06059113300492611,6.06,6090,2015,Washington,West,NA,52
WA,5,0.060085836909871244,6.01,6291,2015,Washington,West,NA,53
WA,6,0.0593671679197995,5.94,6384,2015,Washington,West,NA,54
WA,7,0.06515877771120432,6.52,6676,2015,Washington,West,NA,55
WA,8,0.06224521793665726,6.22,6378,2015,Washington,West,NA,56
WA,9,0.05648503453568687,5.65,6515,2015,Washington,West,NA,57
WA,10,0.05517135392654065,5.52,6507,2015,Washington,West,NA,58
WA,11,0.061390157280568236,6.14,5913,2015,Washington,West,NA,59
WA,12,0.06713894702946385,6.71,6211,2015,Washington,West,NA,60
WI,1,0.07067534215840252,7.07,4457,2015,Wisconsin,Midwest,NA,49
WI,2,0.07025591501690005,7.03,4142,2015,Wisconsin,Midwest,NA,50
WI,3,0.07006227758007118,7.01,4496,2015,Wisconsin,Midwest,NA,51
WI,4,0.064343163538874,6.43,4476,2015,Wisconsin,Midwest,NA,52
WI,5,0.06570713391739674,6.57,4794,2015,Wisconsin,Midwest,NA,53
WI,6,0.06820544811811187,6.82,4809,2015,Wisconsin,Midwest,NA,54
WI,7,0.07000795544948289,7,5028,2015,Wisconsin,Midwest,NA,55
WI,8,0.07135295363116663,7.14,4723,2015,Wisconsin,Midwest,NA,56
WI,9,0.06908101318819343,6.91,4777,2015,Wisconsin,Midwest,NA,57
WI,10,0.06763494472143941,6.76,4613,2015,Wisconsin,Midwest,NA,58
WI,11,0.07262569832402235,7.26,4296,2015,Wisconsin,Midwest,NA,59
WI,12,0.07303248310442555,7.3,4587,2015,Wisconsin,Midwest,NA,60
WY,1,0.05895196506550218,5.9,458,2015,Wyoming,West,NA,49
WY,2,0.054466230936819175,5.45,459,2015,Wyoming,West,NA,50
WY,3,0.062385321100917435,6.24,545,2015,Wyoming,West,NA,51
WY,4,0.07358490566037736,7.36,530,2015,Wyoming,West,NA,52
WY,5,0.04794520547945205,4.79,584,2015,Wyoming,West,NA,53
WY,6,0.05755395683453238,5.76,556,2015,Wyoming,West,NA,54
WY,7,0.05090909090909091,5.09,550,2015,Wyoming,West,NA,55
WY,8,0.0481283422459893,4.81,561,2015,Wyoming,West,NA,56
WY,9,0.06551059730250482,6.55,519,2015,Wyoming,West,NA,57
WY,10,0.06476190476190476,6.48,525,2015,Wyoming,West,NA,58
WY,11,0.052854122621564484,5.29,473,2015,Wyoming,West,NA,59
WY,12,0.06378986866791744,6.38,533,2015,Wyoming,West,NA,60
NA,1,0.08364544319600499,8.36,801,2016,Alaska,West,AK,61
NA,2,0.06311360448807854,6.31,713,2016,Alaska,West,AK,62
NA,3,0.0774818401937046,7.75,826,2016,Alaska,West,AK,63
NA,4,0.06589147286821706,6.59,774,2016,Alaska,West,AK,64
NA,5,0.06707317073170732,6.71,820,2016,Alaska,West,AK,65
NA,6,0.06713780918727916,6.71,849,2016,Alaska,West,AK,66
NA,7,0.05384615384615385,5.38,780,2016,Alaska,West,AK,67
NA,8,0.06725888324873096,6.73,788,2016,Alaska,West,AK,68
NA,9,0.07421383647798742,7.42,795,2016,Alaska,West,AK,69
NA,10,0.08005082592121983,8.01,787,2016,Alaska,West,AK,70
NA,11,0.07297297297297298,7.3,740,2016,Alaska,West,AK,71
NA,12,0.06906077348066299,6.91,724,2016,Alaska,West,AK,72
NA,1,0.06983372921615202,6.98,33680,2016,California,West,CA,61
NA,2,0.07067455035136055,7.07,32303,2016,California,West,CA,62
NA,3,0.06663042856325456,6.66,34954,2016,California,West,CA,63
NA,4,0.06920163611574004,6.92,33005,2016,California,West,CA,64
NA,5,0.07097158160987949,7.1,33605,2016,California,West,CA,65
NA,6,0.06968498168498169,6.97,34125,2016,California,West,CA,66
NA,7,0.07006532964368242,7.01,35053,2016,California,West,CA,67
NA,8,0.06663720035359576,6.66,38462,2016,California,West,CA,68
NA,9,0.0626172421992655,6.26,37849,2016,California,West,CA,69
NA,10,0.06533065027427847,6.53,36277,2016,California,West,CA,70
NA,11,0.06820246783317213,6.82,34119,2016,California,West,CA,71
NA,12,0.0705844685062289,7.06,34356,2016,California,West,CA,72
NA,1,0.06952789699570816,6.95,4660,2016,Colorado,West,CO,61
NA,2,0.0714775062799726,7.15,4379,2016,Colorado,West,CO,62
NA,3,0.06732550957381099,6.73,4857,2016,Colorado,West,CO,63
NA,4,0.06947060054404687,6.95,4779,2016,Colorado,West,CO,64
NA,5,0.0618413203420163,6.18,5029,2016,Colorado,West,CO,65
NA,6,0.07370517928286853,7.37,5020,2016,Colorado,West,CO,66
NA,7,0.06619385342789598,6.62,5076,2016,Colorado,West,CO,67
NA,8,0.07172596517789553,7.17,5284,2016,Colorado,West,CO,68
NA,9,0.06252450019600157,6.25,5102,2016,Colorado,West,CO,69
NA,10,0.06388716034017838,6.39,4821,2016,Colorado,West,CO,70
NA,11,0.06992399565689468,6.99,4605,2016,Colorado,West,CO,71
NA,12,0.06961613532856213,6.96,4611,2016,Colorado,West,CO,72
NA,1,0.09720372836218376,9.72,751,2016,Delaware,South,DE,61
NA,2,0.0859375,8.59,768,2016,Delaware,South,DE,62
NA,3,0.08833522083805209,8.83,883,2016,Delaware,South,DE,63
NA,4,0.08461538461538462,8.46,780,2016,Delaware,South,DE,64
NA,5,0.08052884615384616,8.05,832,2016,Delaware,South,DE,65
NA,6,0.08333333333333333,8.33,864,2016,Delaware,South,DE,66
NA,7,0.0851063829787234,8.51,846,2016,Delaware,South,DE,67
NA,8,0.07063197026022305,7.06,807,2016,Delaware,South,DE,68
NA,9,0.07862407862407862,7.86,814,2016,Delaware,South,DE,69
NA,10,0.09205548549810845,9.21,793,2016,Delaware,South,DE,70
NA,11,0.085219707057257,8.52,751,2016,Delaware,South,DE,71
NA,12,0.07756232686980609,7.76,722,2016,Delaware,South,DE,72
NA,1,0.07774959957287773,7.77,14984,2016,Florida,South,FL,61
NA,2,0.07579714128642111,7.58,14552,2016,Florida,South,FL,62
NA,3,0.076948459051013,7.69,15153,2016,Florida,South,FL,63
NA,4,0.07845836200963524,7.85,14530,2016,Florida,South,FL,64
NA,5,0.08065932581233534,8.07,14803,2016,Florida,South,FL,65
NA,6,0.08266985138004246,8.27,15072,2016,Florida,South,FL,66
NA,7,0.07932924862947437,7.93,15505,2016,Florida,South,FL,67
NA,8,0.07620795107033639,7.62,16350,2016,Florida,South,FL,68
NA,9,0.07430205807374246,7.43,16083,2016,Florida,South,FL,69
NA,10,0.0783627220064931,7.84,15709,2016,Florida,South,FL,70
NA,11,0.07317073170731707,7.32,15744,2016,Florida,South,FL,71
NA,12,0.0753008233058898,7.53,15790,2016,Florida,South,FL,72
NA,1,0.0913397303534556,9.13,8233,2016,Georgia,South,GA,61
NA,2,0.0818028032866119,8.18,8276,2016,Georgia,South,GA,62
NA,3,0.08670520231213873,8.67,8996,2016,Georgia,South,GA,63
NA,4,0.09475047080979285,9.48,8496,2016,Georgia,South,GA,64
NA,5,0.0934878587196468,9.35,9060,2016,Georgia,South,GA,65
NA,6,0.08510867226167419,8.51,9294,2016,Georgia,South,GA,66
NA,7,0.09293330545682627,9.29,9566,2016,Georgia,South,GA,67
NA,8,0.08807810894141829,8.81,9730,2016,Georgia,South,GA,68
NA,9,0.08879738148030832,8.88,9471,2016,Georgia,South,GA,69
NA,10,0.09155007160956263,9.16,9077,2016,Georgia,South,GA,70
NA,11,0.08902600264433672,8.9,9076,2016,Georgia,South,GA,71
NA,12,0.09023605150214592,9.02,9320,2016,Georgia,South,GA,72
NA,1,0.07123834886817576,7.12,1502,2016,Idaho,West,ID,61
NA,2,0.06464646464646465,6.46,1485,2016,Idaho,West,ID,62
NA,3,0.0663265306122449,6.63,1764,2016,Idaho,West,ID,63
NA,4,0.065523576240049,6.55,1633,2016,Idaho,West,ID,64
NA,5,0.06858542559706063,6.86,1633,2016,Idaho,West,ID,65
NA,6,0.05571677307022635,5.57,1723,2016,Idaho,West,ID,66
NA,7,0.059417706476530004,5.94,1683,2016,Idaho,West,ID,67
NA,8,0.07856341189674523,7.86,1782,2016,Idaho,West,ID,68
NA,9,0.06662995594713657,6.66,1816,2016,Idaho,West,ID,69
NA,10,0.06602641056422569,6.6,1666,2016,Idaho,West,ID,70
NA,11,0.06477197620621282,6.48,1513,2016,Idaho,West,ID,71
NA,12,0.07533805537669028,7.53,1553,2016,Idaho,West,ID,72
NA,1,0.07768461460753612,7.77,9899,2016,Illinois,Midwest,IL,61
NA,2,0.08036633052068327,8.04,9718,2016,Illinois,Midwest,IL,62
NA,3,0.07145590204706333,7.15,10454,2016,Illinois,Midwest,IL,63
NA,4,0.07588985896574882,7.59,10423,2016,Illinois,Midwest,IL,64
NA,5,0.07728119180633147,7.73,10740,2016,Illinois,Midwest,IL,65
NA,6,0.0754019589724635,7.54,10822,2016,Illinois,Midwest,IL,66
NA,7,0.07375,7.38,11200,2016,Illinois,Midwest,IL,67
NA,8,0.07216227880880449,7.22,11585,2016,Illinois,Midwest,IL,68
NA,9,0.06885125184094257,6.89,10864,2016,Illinois,Midwest,IL,69
NA,10,0.07632263660017347,7.63,10377,2016,Illinois,Midwest,IL,70
NA,11,0.07551556813586736,7.55,9892,2016,Illinois,Midwest,IL,71
NA,12,0.08140118438221419,8.14,9963,2016,Illinois,Midwest,IL,72
NA,1,0.07814227792112054,7.81,2713,2016,Kansas,Midwest,KS,61
NA,2,0.06534422403733955,6.53,2571,2016,Kansas,Midwest,KS,62
NA,3,0.07429163787145819,7.43,2894,2016,Kansas,Midwest,KS,63
NA,4,0.06078799249530957,6.08,2665,2016,Kansas,Midwest,KS,64
NA,5,0.06877925819229384,6.88,2777,2016,Kansas,Midwest,KS,65
NA,6,0.07289217332885455,7.29,2977,2016,Kansas,Midwest,KS,66
NA,7,0.06738987508218278,6.74,3042,2016,Kansas,Midwest,KS,67
NA,8,0.0719327731092437,7.19,2975,2016,Kansas,Midwest,KS,68
NA,9,0.07427413909520594,7.43,2962,2016,Kansas,Midwest,KS,69
NA,10,0.08406923348640057,8.41,2831,2016,Kansas,Midwest,KS,70
NA,11,0.06779053084648494,6.78,2788,2016,Kansas,Midwest,KS,71
NA,12,0.07889048991354466,7.89,2776,2016,Kansas,Midwest,KS,72
NA,1,0.10847616811458088,10.85,4259,2016,Louisiana,South,LA,61
NA,2,0.09384384384384384,9.38,3996,2016,Louisiana,South,LA,62
NA,3,0.08918982021947233,8.92,4283,2016,Louisiana,South,LA,63
NA,4,0.10753233578493533,10.75,3943,2016,Louisiana,South,LA,64
NA,5,0.10220535926013753,10.22,4217,2016,Louisiana,South,LA,65
NA,6,0.10406035056578655,10.41,4507,2016,Louisiana,South,LA,66
NA,7,0.10199789695057834,10.2,4755,2016,Louisiana,South,LA,67
NA,8,0.09725685785536159,9.73,4812,2016,Louisiana,South,LA,68
NA,9,0.10023114099600756,10.02,4759,2016,Louisiana,South,LA,69
NA,10,0.1084469863616366,10.84,4546,2016,Louisiana,South,LA,70
NA,11,0.09817152808010449,9.82,4594,2016,Louisiana,South,LA,71
NA,12,0.09789426523297491,9.79,4464,2016,Louisiana,South,LA,72
NA,1,0.06383428450644683,6.38,4731,2016,Massachusetts,Northeast,MA,61
NA,2,0.06238024270811156,6.24,4697,2016,Massachusetts,Northeast,MA,62
NA,3,0.06984371985336678,6.98,5183,2016,Massachusetts,Northeast,MA,63
NA,4,0.06633366633366633,6.63,5005,2016,Massachusetts,Northeast,MA,64
NA,5,0.06762295081967214,6.76,5368,2016,Massachusetts,Northeast,MA,65
NA,6,0.058365019011406845,5.84,5260,2016,Massachusetts,Northeast,MA,66
NA,7,0.06069160197600565,6.07,5668,2016,Massachusetts,Northeast,MA,67
NA,8,0.06903914590747331,6.9,5620,2016,Massachusetts,Northeast,MA,68
NA,9,0.054114158636026685,5.41,5396,2016,Massachusetts,Northeast,MA,69
NA,10,0.06423942051086542,6.42,5246,2016,Massachusetts,Northeast,MA,70
NA,11,0.0632379427656594,6.32,4997,2016,Massachusetts,Northeast,MA,71
NA,12,0.07005291005291005,7.01,4725,2016,Massachusetts,Northeast,MA,72
NA,1,0.07834409080792344,7.83,4493,2016,Maryland,South,MD,61
NA,2,0.07106363214119833,7.11,4306,2016,Maryland,South,MD,62
NA,3,0.0775899436497616,7.76,4614,2016,Maryland,South,MD,63
NA,4,0.07458314556106355,7.46,4438,2016,Maryland,South,MD,64
NA,5,0.07604321118407117,7.6,4721,2016,Maryland,South,MD,65
NA,6,0.07585917854149203,7.59,4772,2016,Maryland,South,MD,66
NA,7,0.07504045307443366,7.5,4944,2016,Maryland,South,MD,67
NA,8,0.07350901525658807,7.35,5047,2016,Maryland,South,MD,68
NA,9,0.06856561546286877,6.86,4915,2016,Maryland,South,MD,69
NA,10,0.08103521425540942,8.1,4714,2016,Maryland,South,MD,70
NA,11,0.07498897220996913,7.5,4534,2016,Maryland,South,MD,71
NA,12,0.084042785418031,8.4,4581,2016,Maryland,South,MD,72
NA,1,0.06701030927835051,6.7,4656,2016,Minnesota,Midwest,MN,61
NA,2,0.06714727085478887,6.71,4855,2016,Minnesota,Midwest,MN,62
NA,3,0.06669345118521494,6.67,4978,2016,Minnesota,Midwest,MN,63
NA,4,0.06498564985649856,6.5,4878,2016,Minnesota,Midwest,MN,64
NA,5,0.06437183975106962,6.44,5142,2016,Minnesota,Midwest,MN,65
NA,6,0.059726962457337884,5.97,5274,2016,Minnesota,Midwest,MN,66
NA,7,0.06491063029162747,6.49,5315,2016,Minnesota,Midwest,MN,67
NA,8,0.0654054054054054,6.54,5550,2016,Minnesota,Midwest,MN,68
NA,9,0.057455540355677154,5.75,5117,2016,Minnesota,Midwest,MN,69
NA,10,0.06233230134158927,6.23,4845,2016,Minnesota,Midwest,MN,70
NA,11,0.06439551308683007,6.44,4814,2016,Minnesota,Midwest,MN,71
NA,12,0.06403436988543372,6.4,4888,2016,Minnesota,Midwest,MN,72
NA,1,0.07843538808109769,7.84,4883,2016,Missouri,Midwest,MO,61
NA,2,0.06945589447650453,6.95,4852,2016,Missouri,Midwest,MO,62
NA,3,0.073515186689882,7.35,5169,2016,Missouri,Midwest,MO,63
NA,4,0.07831839521980367,7.83,4686,2016,Missouri,Midwest,MO,64
NA,5,0.07967145790554415,7.97,4870,2016,Missouri,Midwest,MO,65
NA,6,0.07902793723689246,7.9,5226,2016,Missouri,Midwest,MO,66
NA,7,0.07768072848912841,7.77,5381,2016,Missouri,Midwest,MO,67
NA,8,0.07851534618129907,7.85,5604,2016,Missouri,Midwest,MO,68
NA,9,0.06973708745105352,6.97,5363,2016,Missouri,Midwest,MO,69
NA,10,0.08064200430612645,8.06,5109,2016,Missouri,Midwest,MO,70
NA,11,0.07226202661207778,7.23,4885,2016,Missouri,Midwest,MO,71
NA,12,0.07657028913260219,7.66,5015,2016,Missouri,Midwest,MO,72
NA,1,0.10635099586621571,10.64,2661,2016,Mississippi,South,MS,61
NA,2,0.11509358821186778,11.51,2511,2016,Mississippi,South,MS,62
NA,3,0.1087194454578621,10.87,2741,2016,Mississippi,South,MS,63
NA,4,0.11496196111580727,11.5,2366,2016,Mississippi,South,MS,64
NA,5,0.11624326404926867,11.62,2598,2016,Mississippi,South,MS,65
NA,6,0.12339802270230685,12.34,2731,2016,Mississippi,South,MS,66
NA,7,0.11142454160789844,11.14,2836,2016,Mississippi,South,MS,67
NA,8,0.10407689758037786,10.41,3017,2016,Mississippi,South,MS,68
NA,9,0.10473556861389562,10.47,2893,2016,Mississippi,South,MS,69
NA,10,0.1198044009779951,11.98,2863,2016,Mississippi,South,MS,70
NA,11,0.10922787193973635,10.92,2655,2016,Mississippi,South,MS,71
NA,12,0.11493018259935553,11.49,2793,2016,Mississippi,South,MS,72
NA,1,0.08581960603617095,8.58,8681,2016,North Carolina,South,NC,61
NA,2,0.08120481927710843,8.12,8300,2016,North Carolina,South,NC,62
NA,3,0.07701162656843559,7.7,8687,2016,North Carolina,South,NC,63
NA,4,0.07858002406738869,7.86,8310,2016,North Carolina,South,NC,64
NA,5,0.08640591729239046,8.64,8923,2016,North Carolina,South,NC,65
NA,6,0.08392070484581497,8.39,9080,2016,North Carolina,South,NC,66
NA,7,0.08668301524682802,8.67,9379,2016,North Carolina,South,NC,67
NA,8,0.07723076923076923,7.72,9750,2016,North Carolina,South,NC,68
NA,9,0.07814958564984789,7.81,9533,2016,North Carolina,South,NC,69
NA,10,0.08191687685053185,8.19,9119,2016,North Carolina,South,NC,70
NA,11,0.08216546112115733,8.22,8848,2016,North Carolina,South,NC,71
NA,12,0.08299776286353468,8.3,8940,2016,North Carolina,South,NC,72
NA,1,0.070242656449553,7.02,783,2016,North Dakota,Midwest,ND,61
NA,2,0.06174496644295302,6.17,745,2016,North Dakota,Midwest,ND,62
NA,3,0.0620253164556962,6.2,790,2016,North Dakota,Midwest,ND,63
NA,4,0.06615776081424936,6.62,786,2016,North Dakota,Midwest,ND,64
NA,5,0.06166868198307134,6.17,827,2016,North Dakota,Midwest,ND,65
NA,6,0.0611764705882353,6.12,850,2016,North Dakota,Midwest,ND,66
NA,7,0.06758448060075094,6.76,799,2016,North Dakota,Midwest,ND,67
NA,8,0.07270693512304251,7.27,894,2016,North Dakota,Midwest,ND,68
NA,9,0.055304740406320545,5.53,886,2016,North Dakota,Midwest,ND,69
NA,10,0.04860267314702309,4.86,823,2016,North Dakota,Midwest,ND,70
NA,11,0.0735873850197109,7.36,761,2016,North Dakota,Midwest,ND,71
NA,12,0.07421875,7.42,768,2016,North Dakota,Midwest,ND,72
NA,1,0.07492957746478873,7.49,1775,2016,Nebraska,Midwest,NE,61
NA,2,0.0779816513761468,7.8,1744,2016,Nebraska,Midwest,NE,62
NA,3,0.07146503318019398,7.15,1959,2016,Nebraska,Midwest,NE,63
NA,4,0.07050952135872363,7.05,1943,2016,Nebraska,Midwest,NE,64
NA,5,0.07176045431078988,7.18,1937,2016,Nebraska,Midwest,NE,65
NA,6,0.08109531332280147,8.11,1899,2016,Nebraska,Midwest,NE,66
NA,7,0.07261724659606657,7.26,1983,2016,Nebraska,Midwest,NE,67
NA,8,0.07546274323682961,7.55,2107,2016,Nebraska,Midwest,NE,68
NA,9,0.07394876752054133,7.39,2069,2016,Nebraska,Midwest,NE,69
NA,10,0.08195072900955254,8.2,1989,2016,Nebraska,Midwest,NE,70
NA,11,0.08218451749734888,8.22,1886,2016,Nebraska,Midwest,NE,71
NA,12,0.07654723127035831,7.65,1842,2016,Nebraska,Midwest,NE,72
NA,1,0.06422569027611044,6.42,1666,2016,New Mexico,West,NM,61
NA,2,0.07487623762376237,7.49,1616,2016,New Mexico,West,NM,62
NA,3,0.07542579075425791,7.54,1644,2016,New Mexico,West,NM,63
NA,4,0.08012618296529968,8.01,1585,2016,New Mexico,West,NM,64
NA,5,0.07350216182828907,7.35,1619,2016,New Mexico,West,NM,65
NA,6,0.08372365339578454,8.37,1708,2016,New Mexico,West,NM,66
NA,7,0.06944444444444445,6.94,1728,2016,New Mexico,West,NM,67
NA,8,0.07510964912280702,7.51,1824,2016,New Mexico,West,NM,68
NA,9,0.0632118451025057,6.32,1756,2016,New Mexico,West,NM,69
NA,10,0.07109283196239718,7.11,1702,2016,New Mexico,West,NM,70
NA,11,0.07609384908053266,7.61,1577,2016,New Mexico,West,NM,71
NA,12,0.08793969849246232,8.79,1592,2016,New Mexico,West,NM,72
NA,1,0.08961303462321792,8.96,2455,2016,Nevada,West,NV,61
NA,2,0.07653910149750416,7.65,2404,2016,Nevada,West,NV,62
NA,3,0.08430717863105175,8.43,2396,2016,Nevada,West,NV,63
NA,4,0.08993839835728953,8.99,2435,2016,Nevada,West,NV,64
NA,5,0.0848605577689243,8.49,2510,2016,Nevada,West,NV,65
NA,6,0.0793965859468043,7.94,2519,2016,Nevada,West,NV,66
NA,7,0.08766485647788984,8.77,2578,2016,Nevada,West,NV,67
NA,8,0.07318923018581722,7.32,2637,2016,Nevada,West,NV,68
NA,9,0.07735849056603773,7.74,2650,2016,Nevada,West,NV,69
NA,10,0.08184039087947882,8.18,2456,2016,Nevada,West,NV,70
