"parameter","method","coverage","bias","MSE","power"
"DTE..7","group.time.ATT",0.997,-8.35268277446065e-05,8.12964799197223e-06,0.002
"DTE..7","group.time.ATT.ever.adopted",0.966,-0.000145108172796006,3.19651007109136e-05,0.015
"DTE..7","stacked.regression",0.954,-0.000147872410275134,7.49928125462607e-06,0.024
"DTE..7","TWFE",0.962,-8.10256057893804e-05,4.22920873817505e-05,0.023
"DTE..7","TWFE.ever.adopted",0.952,-4.42110921469238e-05,6.55592226933064e-05,0.029
"DTE..8","group.time.ATT",0.997,0.000110102577702002,7.66142623633235e-06,0.002
"DTE..8","group.time.ATT.ever.adopted",0.95,-0.000236994949868785,3.15555342289868e-05,0.026
"DTE..8","stacked.regression",0.941,-6.43455825305275e-05,7.70503018715546e-06,0.029
"DTE..8","TWFE",0.96,-2.203353696098e-05,4.43459078106526e-05,0.021
"DTE..8","TWFE.ever.adopted",0.964,-0.00012315363607837,5.83925898843956e-05,0.017
"DTE..9","group.time.ATT",0.995,-0.000220555132209797,7.76162345913382e-06,0.001
"DTE..9","group.time.ATT.ever.adopted",0.961,-2.76082935132278e-05,3.08584245137313e-05,0.02
"DTE..9","stacked.regression",0.957,-0.00017444816023253,7.55303699692812e-06,0.025
"DTE..9","TWFE",0.968,-7.6869055028816e-05,4.13622143114228e-05,0.017
"DTE..9","TWFE.ever.adopted",0.956,8.37452819485918e-05,7.20565472354542e-05,0.025
"DTE.0","group.time.ATT",0.997,-8.12765459631259e-05,7.41546269755317e-06,0.648
"DTE.0","group.time.ATT.ever.adopted",0.967,-3.44983914907245e-05,3.2738449095309e-05,0.364
"DTE.0","stacked.regression",0.961,-8.12765459631259e-05,7.41546269755317e-06,0.944
"DTE.0","staggered.SA",0.949,-0.000116955750127081,9.12920296787062e-06,0.894
"DTE.0","TWFE",0.962,2.58278196238475e-05,4.31248016272298e-05,0.308
"DTE.0","TWFE.ever.adopted",0.962,0.000137893144741506,6.78889564847074e-05,0.208
"DTE.1","group.time.ATT",0.992,-0.000115318842214652,7.85834061028633e-06,0.643
"DTE.1","group.time.ATT.ever.adopted",0.96,-0.000276806637751929,3.2556189564428e-05,0.342
"DTE.1","stacked.regression",0.957,-0.000115318842214652,7.85834061028633e-06,0.935
"DTE.1","staggered.SA",0.952,-0.000176583476362212,9.91711632074894e-06,0.892
"DTE.1","TWFE",0.964,-1.8425445510409e-05,4.23908941428859e-05,0.308
"DTE.1","TWFE.ever.adopted",0.949,6.92303255665079e-05,7.77151614477677e-05,0.2
"DTE.10","group.time.ATT",0.997,-2.95772205959139e-05,8.38463795200563e-06,0.602
"DTE.10","group.time.ATT.ever.adopted",0.949,-0.000132218880724333,3.68051083892879e-05,0.33
"DTE.10","stacked.regression",0.959,-2.95772205959139e-05,8.38463795200563e-06,0.917
"DTE.10","staggered.SA",0.949,-2.79097639050707e-05,9.41314857998226e-06,0.889
"DTE.10","TWFE",0.967,5.13652808674065e-05,4.08969043206405e-05,0.297
"DTE.10","TWFE.ever.adopted",0.957,0.000131943561447863,7.11492179897727e-05,0.195
"DTE.11","group.time.ATT",0.998,-5.0316379104215e-05,7.40880913524901e-06,0.62
"DTE.11","group.time.ATT.ever.adopted",0.962,0.000137044493011199,3.74047055167296e-05,0.281
"DTE.11","stacked.regression",0.969,-5.03163791042153e-05,7.40880913524901e-06,0.921
"DTE.11","staggered.SA",0.944,-6.52435345298837e-05,8.76225488037189e-06,0.895
"DTE.11","TWFE",0.962,6.36540379218277e-05,4.22924631067798e-05,0.291
"DTE.11","TWFE.ever.adopted",0.96,0.000242709196500068,7.16579416921085e-05,0.201
"DTE.12","group.time.ATT",0.996,-0.000122067985571089,8.16222660093244e-06,0.912
"DTE.12","group.time.ATT.ever.adopted",0.858,-0.00025684473443592,7.14547033932937e-05,0.51
"DTE.12","stacked.regression",0.959,-0.000122067985571089,8.16222660093244e-06,0.999
"DTE.12","staggered.SA",0.954,-0.000124742403166402,9.34460489185577e-06,0.996
"DTE.12","TWFE",0.96,-3.02461634190631e-05,4.35949939985279e-05,0.584
"DTE.12","TWFE.ever.adopted",0.947,0.000112346459220099,8.02225632883643e-05,0.398
"DTE.13","group.time.ATT",0.996,2.50173627051497e-05,8.30742685467954e-06,0.912
"DTE.13","group.time.ATT.ever.adopted",0.852,-0.000218380255944993,7.00360418587132e-05,0.534
"DTE.13","stacked.regression",0.955,2.50173627051498e-05,8.30742685467954e-06,0.996
"DTE.13","staggered.SA",0.947,3.003130367257e-05,9.42985306691925e-06,0.995
"DTE.13","TWFE",0.968,8.07267717823778e-05,4.11684430146522e-05,0.581
"DTE.13","TWFE.ever.adopted",0.943,0.000128937513105016,7.79624600781308e-05,0.406
"DTE.14","group.time.ATT",0.995,-7.37409686141092e-05,8.80555380971369e-06,0.91
"DTE.14","group.time.ATT.ever.adopted",0.859,-0.000341328430674812,6.22533028881222e-05,0.524
"DTE.14","stacked.regression",0.944,-7.37409686141093e-05,8.80555380971369e-06,0.995
"DTE.14","staggered.SA",0.938,-8.8531042171794e-05,9.9943897136469e-06,0.993
"DTE.14","TWFE",0.963,-3.87367151134619e-06,4.35161429886924e-05,0.593
"DTE.14","TWFE.ever.adopted",0.926,4.11736377521338e-05,8.31824986958059e-05,0.444
"DTE.15","group.time.ATT",0.996,-5.03480365436763e-05,9.0017988217143e-06,0.917
"DTE.15","group.time.ATT.ever.adopted",0.861,-0.000100330038811261,6.39735213281536e-05,0.527
"DTE.15","stacked.regression",0.941,-5.03480365436762e-05,9.0017988217143e-06,0.996
"DTE.15","staggered.SA",0.937,-0.000101832994235036,1.01919875583124e-05,0.995
"DTE.15","TWFE",0.958,6.13627973615146e-05,4.3916644225451e-05,0.573
"DTE.15","TWFE.ever.adopted",0.923,0.000399497514800601,7.90835112889313e-05,0.445
"DTE.16","group.time.ATT",0.998,-3.89418019271591e-05,8.49395955989977e-06,0.9
"DTE.16","group.time.ATT.ever.adopted",0.841,-0.000230661156779635,6.97809623512302e-05,0.54
"DTE.16","stacked.regression",0.95,-3.89418019271591e-05,8.49395955989977e-06,0.999
"DTE.16","staggered.SA",0.941,-3.02064434339772e-05,9.45246337424728e-06,0.994
"DTE.16","TWFE",0.96,5.13657912954213e-05,4.33075018131785e-05,0.575
"DTE.16","TWFE.ever.adopted",0.95,0.000147299074213497,7.91555102131186e-05,0.37
"DTE.17","group.time.ATT",0.998,-8.29953075710637e-05,8.47584553673189e-06,0.906
"DTE.17","group.time.ATT.ever.adopted",0.837,-7.71657618228334e-05,6.87331313787672e-05,0.519
"DTE.17","stacked.regression",0.952,-8.29953075710639e-05,8.47584553673189e-06,0.999
"DTE.17","staggered.SA",0.946,-7.07394379582026e-05,9.52877787557088e-06,0.992
"DTE.17","TWFE",0.957,2.97807369026011e-05,4.34964350382688e-05,0.581
"DTE.17","TWFE.ever.adopted",0.94,0.000312711479586728,7.73760931584646e-05,0.359
"DTE.18","group.time.ATT",0.999,1.06492501080882e-05,8.74241741699829e-06,0.912
"DTE.18","group.time.ATT.ever.adopted",0.846,-0.000270833627232726,7.6275479648185e-05,0.504
"DTE.18","stacked.regression",0.95,1.06492501080884e-05,8.7424174169983e-06,1
"DTE.18","staggered.SA",0.946,3.2940432185494e-05,9.78301136123567e-06,0.997
"DTE.18","TWFE",0.955,9.06610829455073e-05,4.42938110907161e-05,0.582
"DTE.18","TWFE.ever.adopted",0.959,0.000143700880569866,8.64860912981287e-05,0.368
"DTE.19","group.time.ATT",1,-0.000160890434308297,9.00970140963088e-06,0.915
"DTE.19","group.time.ATT.ever.adopted",0.846,-0.000259205520688587,7.23870762584665e-05,0.53
"DTE.19","stacked.regression",0.942,-0.000160890434308297,9.00970140963088e-06,0.993
"DTE.19","staggered.SA",0.939,-0.000179746014728419,1.00697555578056e-05,0.993
"DTE.19","TWFE",0.969,-4.66626298275553e-05,4.30504971196678e-05,0.589
"DTE.19","TWFE.ever.adopted",0.949,0.000142145736723886,8.31901820710888e-05,0.368
"DTE.2","group.time.ATT",0.993,-2.75905913498331e-05,7.81103951081402e-06,0.628
"DTE.2","group.time.ATT.ever.adopted",0.952,-0.000158665433643175,3.29549716137342e-05,0.339
"DTE.2","stacked.regression",0.952,-2.75905913498328e-05,7.81103951081402e-06,0.943
"DTE.2","staggered.SA",0.942,-4.18695459519635e-05,9.90300136400551e-06,0.879
"DTE.2","TWFE",0.959,5.02128848609936e-05,4.16999595795379e-05,0.301
"DTE.2","TWFE.ever.adopted",0.958,0.000116447161857963,6.79567483138577e-05,0.228
"DTE.20","group.time.ATT",1,-3.25773167600128e-05,8.17658688837658e-06,0.916
"DTE.20","group.time.ATT.ever.adopted",0.587,-0.000324417211917013,7.17071451922049e-05,0.816
"DTE.20","stacked.regression",0.95,-3.25773167600127e-05,8.17658688837658e-06,0.999
"DTE.20","staggered.SA",0.945,-3.46017731622975e-05,9.09744972681679e-06,0.997
"DTE.20","TWFE",0.962,6.30066879015736e-05,4.25119266589754e-05,0.59
"DTE.20","TWFE.ever.adopted",0.954,0.000187643127980557,9.25242602459258e-05,0.354
"DTE.21","group.time.ATT",0.997,-0.000142873611104753,8.54541032631125e-06,0.917
"DTE.21","group.time.ATT.ever.adopted",0.587,-0.000602467848196046,7.46350502997265e-05,0.825
"DTE.21","stacked.regression",0.943,-0.000142873611104753,8.54541032631125e-06,0.997
"DTE.21","staggered.SA",0.938,-0.000157630097362447,9.5867943307405e-06,0.995
"DTE.21","TWFE",0.962,-4.01119461948946e-05,4.23608585414766e-05,0.599
"DTE.21","TWFE.ever.adopted",0.942,0.000128638200119445,8.56281520958925e-05,0.381
"DTE.22","group.time.ATT",1,3.23694482237829e-06,8.88544941143533e-06,0.896
"DTE.22","group.time.ATT.ever.adopted",0.553,-8.98999744712232e-05,8.08542877860027e-05,0.801
"DTE.22","stacked.regression",0.957,3.23694482237837e-06,8.88544941143533e-06,0.995
"DTE.22","staggered.SA",0.95,-3.38278307125844e-06,9.87451537944493e-06,0.993
"DTE.22","TWFE",0.956,0.000122235422437655,4.5052380645646e-05,0.578
"DTE.22","TWFE.ever.adopted",0.959,0.000259683466796298,6.78669527330443e-05,0.398
"DTE.23","group.time.ATT",0.995,-9.97170962956876e-09,8.61892397356092e-06,0.907
"DTE.23","group.time.ATT.ever.adopted",0.554,-7.4872717753099e-05,7.81185191034542e-05,0.802
"DTE.23","stacked.regression",0.96,-9.97170962940368e-09,8.61892397356092e-06,0.995
"DTE.23","staggered.SA",0.955,3.25634271151134e-06,9.64538564359812e-06,0.993
"DTE.23","TWFE",0.967,8.72936185591616e-05,4.22759743787855e-05,0.592
"DTE.23","TWFE.ever.adopted",0.96,0.000213788756680822,6.11029060777186e-05,0.427
"DTE.24","group.time.ATT",0.997,-9.66316501585309e-05,9.54550937556217e-06,0.973
"DTE.24","group.time.ATT.ever.adopted",0.58,-0.000436983639597139,7.3640686594753e-05,0.924
"DTE.24","stacked.regression",0.953,-9.66316501585311e-05,9.54550937556216e-06,1
"DTE.24","staggered.SA",0.948,-9.66316501585311e-05,9.54550937556216e-06,1
"DTE.24","TWFE",0.962,7.06271894613899e-06,4.27717671702395e-05,0.83
"DTE.24","TWFE.ever.adopted",0.944,0.000181479885178727,0.000103111789079119,0.536
"DTE.25","group.time.ATT",0.997,-0.000170347941435772,9.60957765647545e-06,0.975
"DTE.25","group.time.ATT.ever.adopted",0.52,-0.000348363059903679,8.33581266448901e-05,0.914
"DTE.25","stacked.regression",0.947,-0.000170347941435772,9.60957765647545e-06,1
"DTE.25","staggered.SA",0.944,-0.000170347941435772,9.60957765647545e-06,1
"DTE.25","TWFE",0.963,-5.09864617999188e-05,4.36639756257069e-05,0.837
"DTE.25","TWFE.ever.adopted",0.932,0.000266998656152708,9.42147606377981e-05,0.567
"DTE.26","group.time.ATT",0.999,-0.000213628874077662,1.03025871650268e-05,0.968
"DTE.26","group.time.ATT.ever.adopted",0.536,-0.000303397513963866,8.03804177055893e-05,0.917
"DTE.26","stacked.regression",0.945,-0.000213628874077662,1.03025871650268e-05,1
"DTE.26","staggered.SA",0.933,-0.000213628874077662,1.03025871650268e-05,1
"DTE.26","TWFE",0.957,-0.000109218519075993,4.29009175374249e-05,0.839
"DTE.26","TWFE.ever.adopted",0.944,7.0093434735584e-05,9.96290708116142e-05,0.538
"DTE.27","group.time.ATT",0.998,-6.91817476774669e-05,9.54333351284397e-06,0.972
"DTE.27","group.time.ATT.ever.adopted",0.548,-4.77777274742543e-05,8.26483749207742e-05,0.905
"DTE.27","stacked.regression",0.957,-6.91817476774669e-05,9.54333351284397e-06,1
"DTE.27","staggered.SA",0.953,-6.91817476774669e-05,9.54333351284397e-06,1
"DTE.27","TWFE",0.964,3.67428981937676e-05,4.33100302752149e-05,0.829
"DTE.27","TWFE.ever.adopted",0.942,0.000363951241933245,8.78000949129839e-05,0.564
"DTE.28","group.time.ATT",0.997,-0.00013786946117213,8.99895535747556e-06,0.979
"DTE.28","group.time.ATT.ever.adopted",0.54,-0.000433242681547292,7.90577992618852e-05,0.926
"DTE.28","stacked.regression",0.963,-0.00013786946117213,8.99895535747556e-06,1
"DTE.28","staggered.SA",0.96,-0.00013786946117213,8.99895535747556e-06,1
"DTE.28","TWFE",0.96,-2.90901810636262e-05,4.38076904052628e-05,0.839
"DTE.28","TWFE.ever.adopted",0.948,0.000217716283540654,0.000103746942482247,0.502
"DTE.29","group.time.ATT",0.996,-0.000213569751041287,9.38590785322204e-06,0.969
"DTE.29","group.time.ATT.ever.adopted",0.553,-0.000419819115734571,7.89483261828513e-05,0.92
"DTE.29","stacked.regression",0.962,-0.000213569751041287,9.38590785322204e-06,1
"DTE.29","staggered.SA",0.958,-0.000213569751041287,9.38590785322204e-06,1
"DTE.29","TWFE",0.957,-8.52746830919387e-05,4.45956904624975e-05,0.834
"DTE.29","TWFE.ever.adopted",0.945,0.000297390305591314,9.06233310638028e-05,0.552
"DTE.3","group.time.ATT",0.996,-0.000102386411653811,8.05060628354855e-06,0.648
"DTE.3","group.time.ATT.ever.adopted",0.972,-4.79840134704448e-05,3.03410080893875e-05,0.339
"DTE.3","stacked.regression",0.951,-0.000102386411653811,8.05060628354855e-06,0.932
"DTE.3","staggered.SA",0.952,-0.000150945575242349,9.88893028039056e-06,0.884
"DTE.3","TWFE",0.963,6.33389342354795e-06,4.18827450672315e-05,0.302
"DTE.3","TWFE.ever.adopted",0.942,0.000252421674915922,7.28946264609e-05,0.228
"DTE.30","group.time.ATT",0.998,-1.74408095583659e-05,1.03172607516254e-05,0.972
"DTE.30","stacked.regression",0.942,-1.74408095583659e-05,1.03172607516254e-05,1
"DTE.30","staggered.SA",0.937,-1.74408095583659e-05,1.03172607516254e-05,1
"DTE.30","TWFE",0.963,9.90585430832425e-05,4.33272714426271e-05,0.83
"DTE.30","TWFE.ever.adopted",0.952,0.000314654655419302,0.000105152689414799,0.494
"DTE.31","group.time.ATT",0.998,5.627979223117e-05,9.84220581209475e-06,0.968
"DTE.31","stacked.regression",0.951,5.62797922311699e-05,9.84220581209475e-06,1
"DTE.31","staggered.SA",0.949,5.62797922311699e-05,9.84220581209475e-06,1
"DTE.31","TWFE",0.962,0.000114513039624952,4.30323571045856e-05,0.83
"DTE.31","TWFE.ever.adopted",0.945,6.98798531849739e-05,9.5663179167778e-05,0.553
"DTE.32","group.time.ATT",0.996,-0.000179883231798739,9.43029786838658e-06,0.973
"DTE.32","stacked.regression",0.959,-0.000179883231798739,9.43029786838658e-06,1
"DTE.32","staggered.SA",0.953,-0.000179883231798739,9.43029786838658e-06,1
"DTE.32","TWFE",0.959,-7.03116142901059e-05,4.39125454294075e-05,0.84
"DTE.32","TWFE.ever.adopted",0.94,0.000135287311090279,0.00011275997747297,0.506
"DTE.33","group.time.ATT",0.999,-9.31166667206723e-05,1.01568851791292e-05,0.982
"DTE.33","stacked.regression",0.944,-9.31166667206724e-05,1.01568851791292e-05,1
"DTE.33","staggered.SA",0.942,-9.31166667206724e-05,1.01568851791292e-05,1
"DTE.33","TWFE",0.959,-6.25858587984026e-06,4.4932119735643e-05,0.834
"DTE.33","TWFE.ever.adopted",0.936,0.000113825408187749,9.81707286720581e-05,0.558
"DTE.34","group.time.ATT",0.996,-7.45195740534252e-05,9.53324750788797e-06,0.971
"DTE.34","stacked.regression",0.953,-7.45195740534252e-05,9.53324750788797e-06,1
"DTE.34","staggered.SA",0.949,-7.45195740534252e-05,9.53324750788797e-06,1
"DTE.34","TWFE",0.959,1.48436118039994e-05,4.37396066922265e-05,0.833
"DTE.34","TWFE.ever.adopted",0.96,7.14391427280648e-05,4.66545342597118e-05,0.814
"DTE.35","group.time.ATT",0.997,-0.000185144202151742,9.78893524236882e-06,0.972
"DTE.35","stacked.regression",0.952,-0.000185144202151742,9.78893524236882e-06,1
"DTE.35","staggered.SA",0.947,-0.000185144202151742,9.78893524236882e-06,1
"DTE.35","TWFE",0.963,-0.000104965831125454,4.37842506262585e-05,0.837
"DTE.35","TWFE.ever.adopted",0.962,3.66774489313459e-05,4.80743171723321e-05,0.803
"DTE.4","group.time.ATT",0.997,-0.000113233973429686,7.99752382156692e-06,0.649
"DTE.4","group.time.ATT.ever.adopted",0.958,-0.000147528840799949,3.23667654599616e-05,0.354
"DTE.4","stacked.regression",0.945,-0.000113233973429686,7.99752382156692e-06,0.933
"DTE.4","staggered.SA",0.933,-0.000124216428125505,1.00669042366058e-05,0.872
"DTE.4","TWFE",0.96,-2.8514977784971e-05,4.29618749160605e-05,0.297
"DTE.4","TWFE.ever.adopted",0.968,1.89861630093361e-05,5.79411869650565e-05,0.233
"DTE.5","group.time.ATT",0.995,-7.22937754915567e-05,7.89455618369091e-06,0.63
"DTE.5","group.time.ATT.ever.adopted",0.971,-8.83570440337028e-05,3.04294013169424e-05,0.358
"DTE.5","stacked.regression",0.953,-7.22937754915563e-05,7.89455618369091e-06,0.929
"DTE.5","staggered.SA",0.944,-8.32441463969105e-05,9.96405767216548e-06,0.866
"DTE.5","TWFE",0.962,5.54510926255944e-06,4.23071629935168e-05,0.285
"DTE.5","TWFE.ever.adopted",0.948,0.000182196847645707,6.16657504854655e-05,0.217
"DTE.6","group.time.ATT",0.998,-2.23014138139231e-05,7.84846851950273e-06,0.595
"DTE.6","group.time.ATT.ever.adopted",0.959,0.000127095067324817,3.25899989862729e-05,0.351
"DTE.6","stacked.regression",0.968,-2.23014138139229e-05,7.84846851950273e-06,0.92
"DTE.6","staggered.SA",0.955,-3.26588647381719e-05,9.30362677440331e-06,0.894
"DTE.6","TWFE",0.962,8.65501277101047e-05,4.33532355984018e-05,0.293
"DTE.6","TWFE.ever.adopted",0.949,0.00022636304977531,7.5961332748007e-05,0.212
"DTE.7","group.time.ATT",0.997,-0.000171911713102053,8.33821370484596e-06,0.612
"DTE.7","group.time.ATT.ever.adopted",0.959,-0.00010653378622089,3.27347733821802e-05,0.327
"DTE.7","stacked.regression",0.953,-0.000171911713102053,8.33821370484596e-06,0.922
"DTE.7","staggered.SA",0.946,-0.000187645036706544,9.33160184648811e-06,0.894
"DTE.7","TWFE",0.959,-7.03492549032297e-05,4.33778506822221e-05,0.307
"DTE.7","TWFE.ever.adopted",0.934,0.000183276630873608,8.1152708281181e-05,0.206
"DTE.8","group.time.ATT",0.998,-0.000100410180384548,8.30714518738632e-06,0.603
"DTE.8","group.time.ATT.ever.adopted",0.96,-5.58857154076341e-05,3.24772896545008e-05,0.345
"DTE.8","stacked.regression",0.948,-0.000100410180384548,8.30714518738632e-06,0.923
"DTE.8","staggered.SA",0.943,-0.00011526455941556,9.75278382648028e-06,0.893
"DTE.8","TWFE",0.96,-3.2642888431262e-07,4.44078974963577e-05,0.305
"DTE.8","TWFE.ever.adopted",0.954,0.000152673022467498,7.61473749312121e-05,0.207
"DTE.9","group.time.ATT",0.996,-0.000100693590452616,8.6348652546692e-06,0.569
"DTE.9","group.time.ATT.ever.adopted",0.965,-0.000172004221054411,3.06109919403674e-05,0.363
"DTE.9","stacked.regression",0.951,-0.000100693590452616,8.6348652546692e-06,0.904
"DTE.9","staggered.SA",0.949,-9.51907047749758e-05,9.86590009033009e-06,0.875
"DTE.9","TWFE",0.962,-2.30366041350663e-05,4.33134570148009e-05,0.298
"DTE.9","TWFE.ever.adopted",0.953,0.000121256836751854,7.68880066571422e-05,0.198
"DTE.avg","group.time.ATT",0.954,-8.37747481132513e-05,4.27770131209475e-06,1
"DTE.avg","group.time.ATT.ever.adopted",0.685,0.00119597257017184,2.38423300824867e-05,0.946
"DTE.avg","staggered.SA",0.946,-0.000348693985540451,4.97703493623837e-06,1
"DTE.avg","target.trial",0.95,-0.000340636769346943,4.41227675338764e-06,1
"DTE.avg","TWFE",0.825,0.000587942666907253,5.88588995875651e-07,1
"DTE.avg","TWFE.ever.adopted",0.028,0.00473599701689903,2.3819600727376e-05,1
"HTE","group.time.ATT",0.996,-6.52517496175481e-05,3.96253342820973e-06,0.577
"HTE","group.time.ATT.ever.adopted",0.901,-0.000178647039176724,2.0265029272697e-05,0.592
"HTE","staggered.SA",0.899,0.00157394537737195,7.33275149163681e-06,0.994
"HTE","target.trial",0.973,-6.52517496175475e-05,3.96253342820972e-06,0.999
"HTE","TWFE",0.915,0.000344032982536658,3.61271109378705e-07,1
"HTE","TWFE.ever.adopted",0.726,-0.00175747496188129,4.47865122493913e-06,1
