"parameter","method","coverage","bias","MSE","power"
"DTE.1","group.time.ATT",0.996,3.13378173362854e-05,5.75406613624941e-06,0.854
"DTE.1","group.time.ATT.ever.adopted",0.996,0.0001445139229001,9.6906891008411e-06,0.653
"DTE.1","stacked.regression",0.949,3.13378173362861e-05,5.75406613624941e-06,0.976
"DTE.1","staggered.SA",0.946,3.13378173362866e-05,5.75406613624941e-06,0.983
"DTE.1","TWFE",0.947,-3.72932310452278e-05,1.00136083533367e-05,0.893
"DTE.1","TWFE.ever.adopted",0.959,-1.2864621421364e-05,1.22658366764192e-05,0.794
"DTE.10","group.time.ATT",0.997,-4.57074035599426e-05,5.38280199472291e-06,0.857
"DTE.10","group.time.ATT.ever.adopted",0.985,0.00014662329998007,1.6520398686769e-05,0.41
"DTE.10","stacked.regression",0.953,-4.57074035599419e-05,5.3828019947229e-06,0.977
"DTE.10","staggered.SA",0.942,-4.57074035599412e-05,5.3828019947229e-06,0.98
"DTE.10","TWFE",0.95,-0.000146442678535011,9.77585154119112e-06,0.903
"DTE.10","TWFE.ever.adopted",0.959,-0.000153065601728139,9.04591175265546e-06,0.904
"DTE.11","group.time.ATT",0.994,7.87261084747383e-05,8.2517275634851e-06,0.643
"DTE.11","group.time.ATT.ever.adopted",0.987,0.000246730004730062,1.54798638550825e-05,0.412
"DTE.11","stacked.regression",0.956,7.87261084747379e-05,8.2517275634851e-06,0.907
"DTE.11","staggered.SA",0.942,7.8726108474738e-05,8.2517275634851e-06,0.918
"DTE.11","TWFE",0.952,-5.39919101206178e-05,1.10307689940053e-05,0.842
"DTE.11","TWFE.ever.adopted",0.953,-5.78326053287584e-05,1.40704822480588e-05,0.749
"DTE.12","group.time.ATT",0.995,7.80198781911854e-05,8.08256627413922e-06,0.94
"DTE.12","group.time.ATT.ever.adopted",0.992,0.000125421648365436,1.50478541255401e-05,0.785
"DTE.12","stacked.regression",0.946,7.80198781911847e-05,8.08256627413922e-06,0.996
"DTE.12","staggered.SA",0.936,7.80198781911844e-05,8.08256627413923e-06,0.997
"DTE.12","TWFE",0.954,-6.37891651477226e-05,1.08366153373552e-05,0.993
"DTE.12","TWFE.ever.adopted",0.959,-7.34971117999442e-05,1.82441553996032e-05,0.919
"DTE.13","group.time.ATT",0.998,0.00011892614087826,8.50927096139102e-06,0.943
"DTE.13","group.time.ATT.ever.adopted",0.996,0.000188193641338395,1.54168408888549e-05,0.785
"DTE.13","stacked.regression",0.957,0.00011892614087826,8.50927096139102e-06,0.998
"DTE.13","staggered.SA",0.945,0.00011892614087826,8.50927096139102e-06,0.998
"DTE.13","TWFE",0.941,-1.97271084040641e-05,1.26993560773551e-05,0.992
"DTE.13","TWFE.ever.adopted",0.945,-9.60972576826653e-05,2.38137071629713e-05,0.882
"DTE.14","group.time.ATT",0.994,-1.18311581826091e-05,8.78213352044232e-06,0.95
"DTE.14","group.time.ATT.ever.adopted",0.99,8.27126593166959e-05,1.64675749130397e-05,0.794
"DTE.14","stacked.regression",0.939,-1.18311581826097e-05,8.78213352044232e-06,0.998
"DTE.14","staggered.SA",0.922,-1.18311581826096e-05,8.78213352044232e-06,0.998
"DTE.14","TWFE",0.949,-0.000139519098324299,1.18072703760006e-05,0.989
"DTE.14","TWFE.ever.adopted",0.955,-0.000228607829250605,2.34051163055589e-05,0.868
"DTE.15","group.time.ATT",0.996,3.35748916748507e-05,8.55537717738179e-06,0.964
"DTE.15","group.time.ATT.ever.adopted",0.99,-5.21806384240496e-05,1.5995562946606e-05,0.799
"DTE.15","stacked.regression",0.929,3.35748916748501e-05,8.55537717738179e-06,0.995
"DTE.15","staggered.SA",0.913,3.35748916748502e-05,8.55537717738179e-06,0.995
"DTE.15","TWFE",0.938,-0.000140486964602606,1.20529470728172e-05,0.994
"DTE.15","TWFE.ever.adopted",0.951,-0.000391478686765849,2.45874090512865e-05,0.871
"DTE.16","group.time.ATT",0.996,5.01355053256671e-05,8.26710468466415e-06,0.952
"DTE.16","group.time.ATT.ever.adopted",0.982,-3.15374176719485e-05,1.66119435462422e-05,0.784
"DTE.16","stacked.regression",0.951,5.01355053256667e-05,8.26710468466415e-06,0.996
"DTE.16","staggered.SA",0.943,5.01355053256669e-05,8.26710468466415e-06,0.996
"DTE.16","TWFE",0.936,-0.000124394226970663,1.17795055544992e-05,0.995
"DTE.16","TWFE.ever.adopted",0.953,-0.000422561579903792,2.34539003875763e-05,0.889
"DTE.17","group.time.ATT",0.997,2.94659592252423e-06,8.22086992058341e-06,0.955
"DTE.17","group.time.ATT.ever.adopted",0.9,-0.000205744141359135,4.4371237463577e-05,0.575
"DTE.17","stacked.regression",0.95,2.94659592252343e-06,8.22086992058341e-06,0.996
"DTE.17","staggered.SA",0.94,2.94659592252348e-06,8.22086992058341e-06,0.997
"DTE.17","TWFE",0.95,-0.000119366216969098,1.1148314773392e-05,0.996
"DTE.17","TWFE.ever.adopted",0.969,-0.000228544217504673,2.02416854366453e-05,0.905
"DTE.18","group.time.ATT",0.995,-6.11108114377972e-05,8.95349200522732e-06,0.95
"DTE.18","group.time.ATT.ever.adopted",0.909,-8.39225353221867e-05,4.50424893219234e-05,0.543
"DTE.18","stacked.regression",0.95,-6.1110811437798e-05,8.95349200522732e-06,0.995
"DTE.18","staggered.SA",0.937,-6.11108114377977e-05,8.95349200522732e-06,0.995
"DTE.18","TWFE",0.941,-0.00017144793753247,1.20614125030813e-05,0.993
"DTE.18","TWFE.ever.adopted",0.954,-0.000175259879044453,1.7006081679139e-05,0.959
"DTE.19","group.time.ATT",0.997,3.36928494558978e-05,8.85755760387073e-06,0.943
"DTE.19","group.time.ATT.ever.adopted",0.921,-0.000234793930825971,4.56444003865155e-05,0.54
"DTE.19","stacked.regression",0.941,3.36928494558973e-05,8.85755760387073e-06,0.994
"DTE.19","staggered.SA",0.932,3.36928494558972e-05,8.85755760387073e-06,0.995
"DTE.19","TWFE",0.953,-0.000108582309084885,1.06534006809744e-05,0.998
"DTE.19","TWFE.ever.adopted",0.958,-0.000142986927038647,1.11536832693442e-05,0.993
"DTE.2","group.time.ATT",0.997,-3.55985666305415e-07,5.69357494512514e-06,0.835
"DTE.2","group.time.ATT.ever.adopted",0.992,0.000139035432705371,1.00028038962066e-05,0.632
"DTE.2","stacked.regression",0.946,-3.55985666304677e-07,5.69357494512514e-06,0.982
"DTE.2","staggered.SA",0.935,-3.559856663043e-07,5.69357494512514e-06,0.984
"DTE.2","TWFE",0.943,-0.000115675215159465,9.73205876628852e-06,0.895
"DTE.2","TWFE.ever.adopted",0.957,-0.000125651973710733,1.10632462032137e-05,0.852
"DTE.20","group.time.ATT",0.998,9.76874368261832e-05,1.29261289381853e-05,0.843
"DTE.20","group.time.ATT.ever.adopted",0.897,3.90441739348941e-05,4.70030792419862e-05,0.556
"DTE.20","stacked.regression",0.94,9.76874368261817e-05,1.29261289381853e-05,0.965
"DTE.20","staggered.SA",0.93,9.76874368261814e-05,1.29261289381853e-05,0.969
"DTE.20","TWFE",0.946,-1.1804609898458e-05,1.33528340469957e-05,0.984
"DTE.20","TWFE.ever.adopted",0.955,-1.20865539644163e-07,2.28966976827163e-05,0.859
"DTE.21","group.time.ATT",0.996,0.00019608175901021,1.34002131820313e-05,0.825
"DTE.21","group.time.ATT.ever.adopted",0.894,-3.59544102644783e-05,4.81094522808085e-05,0.551
"DTE.21","stacked.regression",0.946,0.000196081759010208,1.34002131820313e-05,0.956
"DTE.21","staggered.SA",0.936,0.000196081759010208,1.34002131820312e-05,0.961
"DTE.21","TWFE",0.936,3.42501324122579e-05,1.34343600062823e-05,0.981
"DTE.21","TWFE.ever.adopted",0.946,-8.29613055039968e-05,2.85906088541965e-05,0.817
"DTE.22","group.time.ATT",0.991,5.93462544592867e-05,1.3714546789185e-05,0.812
"DTE.22","group.time.ATT.ever.adopted",0.918,-0.000124850778773567,4.66389011360455e-05,0.536
"DTE.22","stacked.regression",0.951,5.93462544592853e-05,1.3714546789185e-05,0.961
"DTE.22","staggered.SA",0.931,5.93462544592856e-05,1.3714546789185e-05,0.966
"DTE.22","TWFE",0.946,-4.91810499615061e-05,1.35887679633118e-05,0.989
"DTE.22","TWFE.ever.adopted",0.953,-0.000125609448833705,2.95125650347089e-05,0.792
"DTE.23","group.time.ATT",0.99,0.000149730090660274,1.3681369630116e-05,0.809
"DTE.23","group.time.ATT.ever.adopted",0.908,0.000101202234473722,4.65585891650664e-05,0.533
"DTE.23","stacked.regression",0.943,0.000149730090660273,1.3681369630116e-05,0.957
"DTE.23","staggered.SA",0.926,0.000149730090660273,1.3681369630116e-05,0.963
"DTE.23","TWFE",0.935,1.50629258273736e-05,1.45323787512957e-05,0.983
"DTE.23","TWFE.ever.adopted",0.957,-0.00020554372017177,3.02853516911669e-05,0.772
"DTE.24","group.time.ATT",0.996,-6.18343179945072e-06,1.23695102525832e-05,0.966
"DTE.24","group.time.ATT.ever.adopted",0.911,-0.000414371036497089,4.56143838459603e-05,0.749
"DTE.24","stacked.regression",0.945,-6.18343179945269e-06,1.23695102525832e-05,0.998
"DTE.24","staggered.SA",0.932,-6.18343179945311e-06,1.23695102525832e-05,1
"DTE.24","TWFE",0.952,-0.000193679224730798,1.30285397135647e-05,1
"DTE.24","TWFE.ever.adopted",0.956,-0.000557189400865847,3.03149387937834e-05,0.964
"DTE.25","group.time.ATT",0.994,5.05562088840258e-05,1.31267784982799e-05,0.962
"DTE.25","stacked.regression",0.936,5.05562088840236e-05,1.31267784982799e-05,0.997
"DTE.25","staggered.SA",0.92,5.05562088840238e-05,1.31267784982799e-05,0.998
"DTE.25","TWFE",0.943,-7.04738997561298e-05,1.3726719563211e-05,1
"DTE.25","TWFE.ever.adopted",0.959,-0.000232176286440276,2.70443090727632e-05,0.963
"DTE.26","group.time.ATT",0.994,4.81385427955175e-05,1.32550031636609e-05,0.959
"DTE.26","stacked.regression",0.943,4.81385427955153e-05,1.32550031636609e-05,0.998
"DTE.26","staggered.SA",0.927,4.81385427955157e-05,1.32550031636609e-05,0.998
"DTE.26","TWFE",0.956,-9.19085988678313e-05,1.33129132074326e-05,1
"DTE.26","TWFE.ever.adopted",0.965,-0.000151509502402205,2.13480787400694e-05,0.992
"DTE.27","group.time.ATT",0.993,5.7750284574083e-05,1.37052837758657e-05,0.956
"DTE.27","stacked.regression",0.936,5.7750284574081e-05,1.37052837758657e-05,0.996
"DTE.27","staggered.SA",0.918,5.77502845740815e-05,1.37052837758657e-05,0.996
"DTE.27","TWFE",0.949,-9.27910076516098e-05,1.41469024519945e-05,1
"DTE.27","TWFE.ever.adopted",0.93,-0.000156970893326394,1.25293600263347e-05,1
"DTE.28","group.time.ATT",0.89,-8.51232491713791e-07,4.35894716312255e-05,0.765
"DTE.28","stacked.regression",0.855,-8.51232491713897e-07,4.35894716312255e-05,0.709
"DTE.28","staggered.SA",0.807,-8.51232491713897e-07,4.35894716312255e-05,0.841
"DTE.28","TWFE",0.944,-3.14181161047967e-05,3.00053130991665e-05,0.956
"DTE.28","TWFE.ever.adopted",0.962,-1.8806371047333e-05,4.14707423223867e-05,0.861
"DTE.29","group.time.ATT",0.887,2.38078187955364e-05,4.28013740125504e-05,0.752
"DTE.29","stacked.regression",0.871,2.38078187955365e-05,4.28013740125504e-05,0.699
"DTE.29","staggered.SA",0.811,2.38078187955365e-05,4.28013740125504e-05,0.831
"DTE.29","TWFE",0.953,-9.43986901610509e-05,2.79914493941412e-05,0.958
"DTE.29","TWFE.ever.adopted",0.964,-0.000246231231049534,4.74525370284053e-05,0.831
"DTE.3","group.time.ATT",1,9.33605991635265e-05,5.24342006817263e-06,0.845
"DTE.3","group.time.ATT.ever.adopted",0.994,0.000203950806974231,8.65545622503542e-06,0.634
"DTE.3","stacked.regression",0.956,9.33605991635272e-05,5.24342006817263e-06,0.978
"DTE.3","staggered.SA",0.951,9.33605991635275e-05,5.24342006817263e-06,0.981
"DTE.3","TWFE",0.944,4.60927354535998e-06,9.92536584609688e-06,0.886
"DTE.3","TWFE.ever.adopted",0.957,4.56376756828112e-05,1.42800997503863e-05,0.726
"DTE.30","group.time.ATT",0.89,-3.53697750246224e-05,4.31787699456406e-05,0.763
"DTE.30","stacked.regression",0.857,-3.53697750246224e-05,4.31787699456406e-05,0.716
"DTE.30","staggered.SA",0.807,-3.53697750246224e-05,4.31787699456406e-05,0.833
"DTE.30","TWFE",0.944,-7.58398764329098e-05,3.04263126540865e-05,0.949
"DTE.30","TWFE.ever.adopted",0.959,-0.000160525244169722,4.87885216331826e-05,0.802
"DTE.31","group.time.ATT",0.901,-3.33294005994696e-05,4.40057590034047e-05,0.744
"DTE.31","stacked.regression",0.861,-3.33294005994694e-05,4.40057590034047e-05,0.7
"DTE.31","staggered.SA",0.811,-3.33294005994694e-05,4.40057590034047e-05,0.834
"DTE.31","TWFE",0.942,-8.41944313200707e-05,3.11566529436425e-05,0.954
"DTE.31","TWFE.ever.adopted",0.94,-0.000297800973062901,5.3032333124944e-05,0.796
"DTE.32","group.time.ATT",0.882,-8.84338289222787e-05,3.99939155623962e-05,0.754
"DTE.32","stacked.regression",0.866,-8.84338289222785e-05,3.99939155623962e-05,0.703
"DTE.32","staggered.SA",0.814,-8.84338289222785e-05,3.99939155623962e-05,0.842
"DTE.32","TWFE",0.955,-0.000227867459031617,2.85954892581623e-05,0.963
"DTE.32","TWFE.ever.adopted",0.96,-0.000632360746321113,4.91844985672847e-05,0.814
"DTE.33","group.time.ATT",0.882,0.000298451809996006,4.09220931766508e-05,0.764
"DTE.33","stacked.regression",0.857,0.000298451809996006,4.09220931766508e-05,0.703
"DTE.33","staggered.SA",0.808,0.000298451809996006,4.09220931766508e-05,0.831
"DTE.33","TWFE",0.952,0.000234874854534687,2.95344051368596e-05,0.952
"DTE.33","TWFE.ever.adopted",0.959,3.92782228890471e-05,4.55344803523016e-05,0.816
"DTE.34","group.time.ATT",0.883,-0.000181114651709983,3.95509982688918e-05,0.765
"DTE.34","stacked.regression",0.86,-0.000181114651709983,3.95509982688918e-05,0.702
"DTE.34","staggered.SA",0.814,-0.000181114651709983,3.95509982688918e-05,0.844
"DTE.34","TWFE",0.968,-0.000278349679092219,2.57790901928983e-05,0.971
"DTE.34","TWFE.ever.adopted",0.96,-0.000377713543782217,3.878349762517e-05,0.875
"DTE.35","group.time.ATT",0.896,7.24030664425822e-05,3.94162338961117e-05,0.768
"DTE.35","stacked.regression",0.869,7.24030664425823e-05,3.94162338961117e-05,0.705
"DTE.35","staggered.SA",0.829,7.24030664425823e-05,3.94162338961117e-05,0.833
"DTE.35","TWFE",0.969,-2.34018696201294e-05,2.64987508856288e-05,0.97
"DTE.35","TWFE.ever.adopted",0.968,-0.000112073042056383,2.46118756528315e-05,0.972
"DTE.4","group.time.ATT",0.997,0.000162644196040245,5.59310146028718e-06,0.829
"DTE.4","group.time.ATT.ever.adopted",0.991,0.000113442424566366,9.45820151190686e-06,0.639
"DTE.4","stacked.regression",0.951,0.000162644196040246,5.59310146028718e-06,0.981
"DTE.4","staggered.SA",0.944,0.000162644196040246,5.59310146028717e-06,0.984
"DTE.4","TWFE",0.94,3.44646113356416e-05,1.00811810228038e-05,0.894
"DTE.4","TWFE.ever.adopted",0.947,-1.55784354935526e-05,1.78190084778558e-05,0.661
"DTE.5","group.time.ATT",0.996,-0.0001504906844269,5.78872310958045e-06,0.846
"DTE.5","group.time.ATT.ever.adopted",0.995,-1.70133577084501e-05,9.95532509429979e-06,0.638
"DTE.5","stacked.regression",0.95,-0.0001504906844269,5.78872310958045e-06,0.98
"DTE.5","staggered.SA",0.947,-0.0001504906844269,5.78872310958045e-06,0.982
"DTE.5","TWFE",0.945,-0.000249548155675215,1.02558358024894e-05,0.902
"DTE.5","TWFE.ever.adopted",0.943,-0.000305481247818419,1.93440210258949e-05,0.65
"DTE.6","group.time.ATT",0.999,4.14270692253533e-05,5.35060142119906e-06,0.836
"DTE.6","group.time.ATT.ever.adopted",0.992,7.71196649395472e-05,9.11313461094734e-06,0.636
"DTE.6","stacked.regression",0.956,4.1427069225354e-05,5.35060142119906e-06,0.976
"DTE.6","staggered.SA",0.946,4.14270692253544e-05,5.35060142119906e-06,0.98
"DTE.6","TWFE",0.939,-6.04866501471831e-05,9.83065868991491e-06,0.895
"DTE.6","TWFE.ever.adopted",0.962,-0.000197308942403565,1.94988632985473e-05,0.634
"DTE.7","group.time.ATT",0.999,0.000101251800041293,4.94325079671138e-06,0.878
"DTE.7","group.time.ATT.ever.adopted",0.993,6.83186589051769e-05,9.28230557168101e-06,0.651
"DTE.7","stacked.regression",0.954,0.000101251800041294,4.94325079671138e-06,0.984
"DTE.7","staggered.SA",0.944,0.000101251800041294,4.94325079671138e-06,0.985
"DTE.7","TWFE",0.943,-4.87253524870693e-05,9.91214110055803e-06,0.892
"DTE.7","TWFE.ever.adopted",0.95,-0.000335280212232633,1.95894914438184e-05,0.645
"DTE.8","group.time.ATT",0.999,6.95767875306081e-05,4.88868419553729e-06,0.882
"DTE.8","group.time.ATT.ever.adopted",0.992,0.000146562631113837,1.10041440289767e-05,0.601
"DTE.8","stacked.regression",0.962,6.95767875306087e-05,4.88868419553729e-06,0.985
"DTE.8","staggered.SA",0.948,6.9576787530609e-05,4.88868419553729e-06,0.989
"DTE.8","TWFE",0.946,-5.95913194045827e-05,9.97740717207557e-06,0.896
"DTE.8","TWFE.ever.adopted",0.963,-0.000253842294598329,1.74677267885478e-05,0.665
"DTE.9","group.time.ATT",0.994,8.50093062372472e-05,5.36627349953449e-06,0.842
"DTE.9","group.time.ATT.ever.adopted",0.99,0.000287939661317464,1.6703273623611e-05,0.401
"DTE.9","stacked.regression",0.944,8.50093062372479e-05,5.36627349953449e-06,0.979
"DTE.9","staggered.SA",0.938,8.50093062372484e-05,5.36627349953449e-06,0.981
"DTE.9","TWFE",0.947,-2.5391511170074e-05,9.65125245915177e-06,0.893
"DTE.9","TWFE.ever.adopted",0.96,-7.42098662504354e-05,1.49673659027748e-05,0.721
"DTE.avg","group.time.ATT",0.896,-0.00010438705628907,4.57890174290966e-06,1
"DTE.avg","group.time.ATT.ever.adopted",0.888,4.20986874376406e-05,7.15341702985836e-06,0.992
"DTE.avg","staggered.SA",0.636,0.00298724725233148,1.3388440900851e-05,0.998
"DTE.avg","TWFE",0,0.00314441096502139,1.01081659769468e-05,1
"DTE.avg","TWFE.ever.adopted",0.014,0.00303389364667494,9.70351077731251e-06,1
"HTE","group.time.ATT",0.948,3.09209410364462e-05,2.8566501344754e-06,1
"HTE","group.time.ATT.ever.adopted",0.939,0.00013072408226167,5.48425039576272e-06,1
"HTE","staggered.SA",0.949,3.09209410364468e-05,2.8566501344754e-06,1
"HTE","TWFE",0.862,0.000509092330917189,4.80020661398724e-07,1
"HTE","TWFE.ever.adopted",0.938,0.000427309778248027,6.81593764564311e-07,1
