"parameter","method","coverage","bias","MSE","power"
"DTE.1","TWFE.ever.adopted",0.955,-6.50638350726927e-06,1.19789028713021e-05,0.82
"DTE.10","group.time.ATT",0.997,5.15953738320981e-06,5.6659873432753e-06,0.833
"DTE.10","group.time.ATT.ever.adopted",0.993,0.000275251979800174,1.6310946393144e-05,0.396
"DTE.10","stacked.regression",0.947,5.15953738321066e-06,5.6659873432753e-06,0.981
"DTE.10","TWFE",0.952,-4.43125585137068e-05,9.12003853692121e-06,0.923
"DTE.10","TWFE.ever.adopted",0.952,-4.43125585137068e-05,9.12003853692121e-06,0.923
"DTE.11","group.time.ATT",0.997,2.57185748479585e-05,5.31445988451768e-06,0.84
"DTE.11","group.time.ATT.ever.adopted",0.99,0.000193114425662602,1.73327905622799e-05,0.415
"DTE.11","stacked.regression",0.954,2.57185748479592e-05,5.31445988451767e-06,0.984
"DTE.11","TWFE",0.944,8.55595850115175e-05,9.63322232440619e-06,0.909
"DTE.11","TWFE.ever.adopted",0.944,8.55595850115175e-05,9.63322232440619e-06,0.909
"DTE.12","group.time.ATT",0.994,-9.78721943727563e-05,8.58020829650262e-06,0.952
"DTE.12","group.time.ATT.ever.adopted",0.986,-1.77557806574568e-05,1.59227799536578e-05,0.803
"DTE.12","stacked.regression",0.951,-9.7872194372757e-05,8.58020829650262e-06,0.999
"DTE.12","TWFE",0.947,-2.99492821299097e-05,1.13774638427335e-05,0.99
"DTE.12","TWFE.ever.adopted",0.947,-2.99492821299097e-05,1.13774638427335e-05,0.99
"DTE.13","group.time.ATT",0.993,-8.44014265626925e-06,9.06116763502264e-06,0.945
"DTE.13","group.time.ATT.ever.adopted",0.99,3.79260530595235e-05,1.66559378366607e-05,0.8
"DTE.13","stacked.regression",0.952,-8.4401426562698e-06,9.06116763502263e-06,0.994
"DTE.13","TWFE",0.95,1.48822076141449e-05,1.09928838387068e-05,0.991
"DTE.13","TWFE.ever.adopted",0.95,1.48822076141449e-05,1.09928838387068e-05,0.991
"DTE.14","group.time.ATT",0.997,-1.75195127734375e-05,8.11924161938058e-06,0.955
"DTE.14","group.time.ATT.ever.adopted",0.989,-5.54411423764443e-05,1.68899528374969e-05,0.787
"DTE.14","stacked.regression",0.955,-1.75195127734382e-05,8.11924161938058e-06,0.999
"DTE.14","TWFE",0.965,2.26146233353677e-05,1.09047725969459e-05,0.994
"DTE.14","TWFE.ever.adopted",0.965,2.26146233353677e-05,1.09047725969459e-05,0.994
"DTE.15","group.time.ATT",0.996,3.80403104398532e-05,8.64476147599207e-06,0.951
"DTE.15","group.time.ATT.ever.adopted",0.991,9.02489775172598e-05,1.71514792565758e-05,0.774
"DTE.15","stacked.regression",0.946,3.80403104398526e-05,8.64476147599207e-06,0.991
"DTE.15","TWFE",0.951,1.83194080915067e-05,1.04303609444728e-05,0.995
"DTE.15","TWFE.ever.adopted",0.951,1.83194080915067e-05,1.04303609444728e-05,0.995
"DTE.16","group.time.ATT",0.996,-0.00014294245748274,8.96123789079828e-06,0.956
"DTE.16","group.time.ATT.ever.adopted",0.892,-3.9247080191956e-05,5.2482707849521e-05,0.547
"DTE.16","stacked.regression",0.946,-0.000142942457482741,8.96123789079828e-06,0.999
"DTE.16","TWFE",0.945,-1.6981422213122e-05,1.07057009129222e-05,0.996
"DTE.16","TWFE.ever.adopted",0.945,-1.6981422213122e-05,1.07057009129222e-05,0.996
"DTE.17","group.time.ATT",0.995,-0.000182208731594569,8.7454049050304e-06,0.952
"DTE.17","group.time.ATT.ever.adopted",0.894,-0.000116714873138531,5.3562470892333e-05,0.558
"DTE.17","stacked.regression",0.948,-0.00018220873159457,8.7454049050304e-06,0.992
"DTE.17","TWFE",0.953,-5.43761358498728e-05,1.10838255297696e-05,0.996
"DTE.17","TWFE.ever.adopted",0.953,-5.43761358498728e-05,1.10838255297696e-05,0.996
"DTE.18","group.time.ATT",0.999,8.92011087624577e-05,8.76602537566065e-06,0.939
"DTE.18","group.time.ATT.ever.adopted",0.894,0.000307868164289274,4.82165247131241e-05,0.532
"DTE.18","stacked.regression",0.951,8.92011087624571e-05,8.76602537566065e-06,0.998
"DTE.18","TWFE",0.963,2.06845545184129e-05,1.02532255578869e-05,0.996
"DTE.18","TWFE.ever.adopted",0.963,2.06845545184129e-05,1.02532255578869e-05,0.996
"DTE.19","group.time.ATT",0.995,-4.28931277797027e-05,8.5853664445503e-06,0.956
"DTE.19","group.time.ATT.ever.adopted",0.884,2.42699906541547e-05,4.80306841895317e-05,0.542
"DTE.19","stacked.regression",0.94,-4.28931277797033e-05,8.5853664445503e-06,0.997
"DTE.19","TWFE",0.947,6.01174044019687e-05,1.09228155612008e-05,0.993
"DTE.19","TWFE.ever.adopted",0.947,6.01174044019687e-05,1.09228155612008e-05,0.993
"DTE.2","group.time.ATT",0.997,1.16235728254588e-05,5.69354789882737e-06,0.843
"DTE.2","group.time.ATT.ever.adopted",0.99,0.000105897669830009,9.56234641018215e-06,0.64
"DTE.2","stacked.regression",0.946,1.16235728254594e-05,5.69354789882737e-06,0.982
"DTE.2","TWFE",0.951,-8.64523343242182e-05,1.22749144795311e-05,0.815
"DTE.2","TWFE.ever.adopted",0.951,-8.64523343242182e-05,1.22749144795311e-05,0.815
"DTE.20","group.time.ATT",0.993,-2.4441257435274e-05,1.32918980344791e-05,0.828
"DTE.20","group.time.ATT.ever.adopted",0.904,0.000262760808585038,4.75772828515876e-05,0.56
"DTE.20","stacked.regression",0.942,-2.44412574352757e-05,1.32918980344791e-05,0.964
"DTE.20","TWFE",0.952,3.35522621266361e-05,1.17849315066624e-05,0.994
"DTE.20","TWFE.ever.adopted",0.952,3.35522621266361e-05,1.17849315066624e-05,0.994
"DTE.21","group.time.ATT",0.995,7.04262307887938e-05,1.41199563908255e-05,0.821
"DTE.21","group.time.ATT.ever.adopted",0.905,0.000218745697862464,4.96156276735803e-05,0.529
"DTE.21","stacked.regression",0.942,7.04262307887926e-05,1.41199563908255e-05,0.968
"DTE.21","TWFE",0.936,3.99036405133393e-05,1.2197242789599e-05,0.989
"DTE.21","TWFE.ever.adopted",0.936,3.99036405133393e-05,1.2197242789599e-05,0.989
"DTE.22","group.time.ATT",0.995,-3.11931101117218e-05,1.3119293962488e-05,0.841
"DTE.22","group.time.ATT.ever.adopted",0.908,-9.01093460155474e-05,5.09021677019669e-05,0.544
"DTE.22","stacked.regression",0.951,-3.11931101117232e-05,1.3119293962488e-05,0.967
"DTE.22","TWFE",0.946,4.64291420382169e-05,1.20065354506967e-05,0.992
"DTE.22","TWFE.ever.adopted",0.946,4.64291420382169e-05,1.20065354506967e-05,0.992
"DTE.23","group.time.ATT",0.993,2.28601765955279e-05,1.39600593041608e-05,0.82
"DTE.23","group.time.ATT.ever.adopted",0.902,0.000153232538853241,4.757866520314e-05,0.545
"DTE.23","stacked.regression",0.941,2.28601765955264e-05,1.39600593041608e-05,0.965
"DTE.23","TWFE",0.948,2.05681472871494e-05,1.14791917257159e-05,0.994
"DTE.23","TWFE.ever.adopted",0.948,2.05681472871494e-05,1.14791917257159e-05,0.994
"DTE.24","group.time.ATT",0.995,-0.000135342022630171,1.27226528418403e-05,0.972
"DTE.24","stacked.regression",0.947,-0.000135342022630173,1.27226528418403e-05,0.998
"DTE.24","TWFE",0.938,-5.37067054358572e-05,1.18565432603141e-05,1
"DTE.24","TWFE.ever.adopted",0.938,-5.37067054358572e-05,1.18565432603141e-05,1
"DTE.25","group.time.ATT",0.997,-7.29388988719014e-05,1.30817491487079e-05,0.965
"DTE.25","stacked.regression",0.949,-7.29388988719036e-05,1.30817491487079e-05,0.996
"DTE.25","TWFE",0.943,6.37261471521516e-05,1.17619257543641e-05,1
"DTE.25","TWFE.ever.adopted",0.943,6.37261471521516e-05,1.17619257543641e-05,1
"DTE.26","group.time.ATT",0.996,4.94840297729327e-05,1.34580114893544e-05,0.959
"DTE.26","stacked.regression",0.952,4.94840297729307e-05,1.34580114893544e-05,0.992
"DTE.26","TWFE",0.951,2.47602428042928e-05,1.13636044125552e-05,1
"DTE.26","TWFE.ever.adopted",0.951,2.47602428042928e-05,1.13636044125552e-05,1
"DTE.27","group.time.ATT",0.99,1.92998995625575e-05,1.21996819478308e-05,0.97
"DTE.27","stacked.regression",0.951,1.92998995625554e-05,1.21996819478308e-05,0.997
"DTE.27","TWFE",0.93,0.000111783302134014,1.26382504077669e-05,1
"DTE.27","TWFE.ever.adopted",0.93,0.000111783302134014,1.26382504077669e-05,1
"DTE.28","group.time.ATT",0.88,-3.97105678627335e-05,4.29578037249757e-05,0.788
"DTE.28","stacked.regression",0.844,-3.97105678627336e-05,4.29578037249757e-05,0.74
"DTE.28","TWFE",0.961,-8.59098722235352e-05,2.58980781763947e-05,0.973
"DTE.28","TWFE.ever.adopted",0.961,-8.59098722235352e-05,2.58980781763947e-05,0.973
"DTE.29","group.time.ATT",0.852,-9.14080149997796e-05,4.67975881226576e-05,0.767
"DTE.29","stacked.regression",0.816,-9.14080149997795e-05,4.67975881226576e-05,0.717
"DTE.29","TWFE",0.946,-0.000256764042000858,3.0795231434127e-05,0.963
"DTE.29","TWFE.ever.adopted",0.946,-0.000256764042000858,3.0795231434127e-05,0.963
"DTE.3","group.time.ATT",0.998,-5.9573941733344e-05,5.92480681812392e-06,0.857
"DTE.3","group.time.ATT.ever.adopted",0.995,6.34277387192707e-05,9.68462622405776e-06,0.639
"DTE.3","stacked.regression",0.947,-5.95739417333433e-05,5.92480681812392e-06,0.978
"DTE.3","TWFE",0.948,2.05371726469179e-05,1.3125039291302e-05,0.805
"DTE.3","TWFE.ever.adopted",0.948,2.05371726469179e-05,1.3125039291302e-05,0.805
"DTE.30","group.time.ATT",0.877,-1.92761707965907e-05,4.31839989897334e-05,0.773
"DTE.30","stacked.regression",0.848,-1.92761707965907e-05,4.31839989897334e-05,0.713
"DTE.30","TWFE",0.958,-8.6022430994177e-06,2.63033304185564e-05,0.972
"DTE.30","TWFE.ever.adopted",0.958,-8.6022430994177e-06,2.63033304185564e-05,0.972
"DTE.31","group.time.ATT",0.872,7.87730264839239e-05,4.45016283511312e-05,0.77
"DTE.31","stacked.regression",0.828,7.87730264839238e-05,4.45016283511312e-05,0.712
"DTE.31","TWFE",0.944,-1.89335144225682e-05,2.78815896599753e-05,0.963
"DTE.31","TWFE.ever.adopted",0.944,-1.89335144225682e-05,2.78815896599753e-05,0.963
"DTE.32","group.time.ATT",0.888,6.51458896072387e-06,4.20184874191382e-05,0.766
"DTE.32","stacked.regression",0.855,6.51458896072395e-06,4.20184874191382e-05,0.695
"DTE.32","TWFE",0.971,-2.29134859344085e-05,2.45080312132168e-05,0.974
"DTE.32","TWFE.ever.adopted",0.971,-2.29134859344085e-05,2.45080312132168e-05,0.974
"DTE.33","group.time.ATT",0.887,9.99677934747085e-05,4.14682839183641e-05,0.764
"DTE.33","stacked.regression",0.855,9.99677934747085e-05,4.14682839183641e-05,0.732
"DTE.33","TWFE",0.961,0.000143325036164834,2.56040483005302e-05,0.968
"DTE.33","TWFE.ever.adopted",0.961,0.000143325036164834,2.56040483005302e-05,0.968
"DTE.34","group.time.ATT",0.883,0.000286382864673778,4.32814598454071e-05,0.761
"DTE.34","stacked.regression",0.854,0.000286382864673778,4.32814598454071e-05,0.712
"DTE.34","TWFE",0.955,0.000192879594785447,2.75556221278093e-05,0.959
"DTE.34","TWFE.ever.adopted",0.955,0.000192879594785447,2.75556221278093e-05,0.959
"DTE.35","group.time.ATT",0.877,-2.86014420556625e-05,4.32539311219124e-05,0.771
"DTE.35","stacked.regression",0.841,-2.86014420556623e-05,4.32539311219124e-05,0.714
"DTE.35","TWFE",0.961,-4.61789741618617e-05,2.54372191198523e-05,0.976
"DTE.35","TWFE.ever.adopted",0.961,-4.61789741618617e-05,2.54372191198523e-05,0.976
"DTE.4","group.time.ATT",0.997,-2.9200438157964e-05,5.76912892194641e-06,0.848
"DTE.4","group.time.ATT.ever.adopted",0.991,-7.60570194024584e-07,9.89324024975021e-06,0.661
"DTE.4","stacked.regression",0.945,-2.92004381579632e-05,5.76912892194641e-06,0.975
"DTE.4","TWFE",0.949,1.48583615574433e-05,9.18976204977197e-06,0.913
"DTE.4","TWFE.ever.adopted",0.949,1.48583615574433e-05,9.18976204977197e-06,0.913
"DTE.5","group.time.ATT",0.998,-3.87623279490006e-05,5.76112551906411e-06,0.845
"DTE.5","group.time.ATT.ever.adopted",0.989,1.59309064241326e-05,9.75497774431629e-06,0.667
"DTE.5","stacked.regression",0.946,-3.87623279489999e-05,5.7611255190641e-06,0.977
"DTE.5","TWFE",0.946,-7.73700177621829e-05,9.44129090772077e-06,0.913
"DTE.5","TWFE.ever.adopted",0.946,-7.73700177621829e-05,9.44129090772077e-06,0.913
"DTE.6","group.time.ATT",0.998,-2.49177555199908e-05,5.28102615079698e-06,0.846
"DTE.6","group.time.ATT.ever.adopted",0.992,-2.47308429675517e-05,9.90952894415116e-06,0.653
"DTE.6","stacked.regression",0.966,-2.49177555199901e-05,5.28102615079698e-06,0.985
"DTE.6","TWFE",0.943,6.1928929948829e-05,9.58948103906748e-06,0.9
"DTE.6","TWFE.ever.adopted",0.943,6.1928929948829e-05,9.58948103906748e-06,0.9
"DTE.7","group.time.ATT",0.997,6.68341736364774e-05,4.95587777620632e-06,0.907
"DTE.7","group.time.ATT.ever.adopted",0.995,7.81988807657662e-05,9.17016570616844e-06,0.663
"DTE.7","stacked.regression",0.939,6.68341736364781e-05,4.95587777620632e-06,0.991
"DTE.7","TWFE",0.952,1.16013028985997e-05,9.17450862157882e-06,0.905
"DTE.7","TWFE.ever.adopted",0.952,1.16013028985997e-05,9.17450862157882e-06,0.905
"DTE.8","group.time.ATT",0.996,-9.10712629287476e-05,5.36708570352425e-06,0.875
"DTE.8","group.time.ATT.ever.adopted",0.996,-5.98310954270187e-05,1.59919545550524e-05,0.436
"DTE.8","stacked.regression",0.954,-9.1071262928747e-05,5.36708570352425e-06,0.984
"DTE.8","TWFE",0.947,3.31099111041307e-05,9.32129621761299e-06,0.915
"DTE.8","TWFE.ever.adopted",0.947,3.31099111041307e-05,9.32129621761299e-06,0.915
"DTE.9","group.time.ATT",0.998,-0.000129045639204951,5.56171184652319e-06,0.865
"DTE.9","group.time.ATT.ever.adopted",0.988,3.71757636102854e-05,1.67509552841679e-05,0.405
"DTE.9","stacked.regression",0.948,-0.00012904563920495,5.56171184652319e-06,0.98
"DTE.9","TWFE",0.947,-8.8143834400721e-06,9.04630629250895e-06,0.918
"DTE.9","TWFE.ever.adopted",0.947,-8.8143834400721e-06,9.04630629250895e-06,0.918
"DTE.avg","group.time.ATT",0.945,-3.25741150674349e-05,3.30832703897535e-06,1
"DTE.avg","group.time.ATT.ever.adopted",0.458,0.0049570812258811,3.06174764410171e-05,0.989
"DTE.avg","TWFE",0.454,0.00111261697855947,1.49149818706718e-06,1
"DTE.avg","TWFE.ever.adopted",0,0.00671609077231276,4.5709514418493e-05,1
"HTE","group.time.ATT",0.936,-3.91669531306874e-05,2.99669708326518e-06,1
"HTE","group.time.ATT.ever.adopted",0.923,4.83452908980542e-05,5.67638732143192e-06,1
"HTE","staggered.SA",0.916,0.000636666554173229,3.71261026720575e-06,1
"HTE","TWFE",0.841,0.0005099958962134,5.13677460242888e-07,1
"HTE","TWFE.ever.adopted",0.916,0.000467315471813312,8.22022906744465e-07,1
