"parameter","method","coverage","bias","MSE","power"
"DTE.50","staggered.SA",0.956,2.51204046993288e-05,1.0605911528443e-05,1
"DTE.50","TWFE",0.981,-0.000212312325968004,4.0667540850223e-05,0.809
"DTE.50","TWFE.ever.adopted",0.974,-0.000307576394626218,5.83305520524036e-05,0.664
"DTE.51","group.time.ATT",1,9.51578556764035e-05,8.06985948111136e-06,0.986
"DTE.51","stacked.regression",0.968,9.51578556764036e-05,8.06985948111136e-06,1
"DTE.51","staggered.SA",0.962,0.000114907430238399,1.07402870551104e-05,1
"DTE.51","TWFE",0.974,-8.4717141422565e-05,3.88326685887544e-05,0.821
"DTE.51","TWFE.ever.adopted",0.981,0.000165873644047167,6.31529693230472e-05,0.578
"DTE.52","group.time.ATT",0.998,4.16340472159426e-05,8.81615317568941e-06,0.989
"DTE.52","stacked.regression",0.95,4.16340472159432e-05,8.8161531756894e-06,1
"DTE.52","staggered.SA",0.946,3.12810605786539e-05,1.14084999332863e-05,1
"DTE.52","TWFE",0.974,-0.000153303992238512,3.99001683749905e-05,0.82
"DTE.52","TWFE.ever.adopted",0.981,-0.000179593625123975,5.6173051749473e-05,0.67
"DTE.53","group.time.ATT",0.997,9.17207814344688e-05,8.78638031595085e-06,0.985
"DTE.53","stacked.regression",0.954,9.17207814344692e-05,8.78638031595085e-06,1
"DTE.53","staggered.SA",0.946,0.000114165618783053,1.17887218596181e-05,0.999
"DTE.53","TWFE",0.976,-0.000109180184177942,4.08902200894409e-05,0.818
"DTE.53","TWFE.ever.adopted",0.977,6.87558375135397e-05,6.41946441464323e-05,0.591
"DTE.54","group.time.ATT",0.994,-1.84776851311595e-05,8.51998775404575e-06,0.985
"DTE.54","stacked.regression",0.945,-1.84776851311595e-05,8.51998775404574e-06,1
"DTE.54","staggered.SA",0.94,1.20014463334371e-06,1.14158961466494e-05,1
"DTE.54","TWFE",0.982,-0.000200724561569995,3.84920326627719e-05,0.818
"DTE.54","TWFE.ever.adopted",0.974,-0.000249668012651336,5.85765876669132e-05,0.667
"DTE.55","group.time.ATT",0.997,-7.60788264555977e-05,8.5033222644438e-06,0.985
"DTE.55","stacked.regression",0.948,-7.6078826455597e-05,8.50332226444381e-06,1
"DTE.55","staggered.SA",0.947,-2.90350163128456e-05,1.12780414088013e-05,1
"DTE.55","TWFE",0.977,-0.000302172509418368,3.99497769626534e-05,0.819
"DTE.55","TWFE.ever.adopted",0.971,-0.000271915534016219,6.49997007808923e-05,0.622
"DTE.56","group.time.ATT",0.999,4.63691409333565e-05,9.02218969271541e-06,0.984
"DTE.56","stacked.regression",0.952,4.63691409333568e-05,9.02218969271541e-06,1
"DTE.56","staggered.SA",0.949,9.26476584621258e-05,1.18937331657995e-05,0.999
"DTE.56","TWFE",0.977,-0.000173505618602682,4.01014561637914e-05,0.817
"DTE.56","TWFE.ever.adopted",0.974,-0.000380581175663114,5.97039569145515e-05,0.689
"DTE.57","group.time.ATT",1,-0.00011556156850931,8.3808732750479e-06,0.989
"DTE.57","stacked.regression",0.949,-0.000115561568509309,8.38087327504789e-06,1
"DTE.57","staggered.SA",0.948,-9.72177432277696e-05,1.11515347100595e-05,1
"DTE.57","TWFE",0.983,-0.00030284608016008,4.04517317708877e-05,0.827
"DTE.57","TWFE.ever.adopted",0.963,-0.000110640643060879,6.53688497583232e-05,0.624
"DTE.58","group.time.ATT",0.997,3.27891281667509e-05,8.20706706122209e-06,0.987
"DTE.58","stacked.regression",0.956,3.27891281667515e-05,8.20706706122209e-06,1
"DTE.58","staggered.SA",0.928,5.70925534485789e-05,1.11602958014867e-05,0.997
"DTE.58","TWFE",0.982,-0.000162469052181029,3.98505297694417e-05,0.813
"DTE.58","TWFE.ever.adopted",0.972,-0.000207775765158093,5.81993771023388e-05,0.65
"DTE.59","group.time.ATT",0.999,-6.07669064851295e-05,8.21269190775865e-06,0.989
"DTE.59","stacked.regression",0.959,-6.076690648513e-05,8.21269190775865e-06,1
"DTE.59","staggered.SA",0.956,-2.80491006037912e-05,1.06784163919802e-05,1
"DTE.59","TWFE",0.983,-0.000252252402819291,3.9196920218961e-05,0.822
"DTE.59","TWFE.ever.adopted",0.977,-8.36106713032816e-05,6.16338606226803e-05,0.621
"DTE.6","group.time.ATT",0.998,4.80680931764158e-05,8.53952478159427e-06,0.544
"DTE.6","group.time.ATT.ever.adopted",0.953,1.66489428574187e-05,2.9887346078619e-05,0.368
"DTE.6","stacked.regression",0.95,4.80680931764157e-05,8.53952478159427e-06,0.917
"DTE.6","staggered.SA",0.948,-1.07093939804233e-05,1.1309803679932e-05,0.838
"DTE.6","TWFE",0.979,-9.92311371569012e-05,4.01132933957707e-05,0.26
"DTE.6","TWFE.ever.adopted",0.979,-3.43650670335947e-05,5.10015448364756e-05,0.201
"DTE.60","group.time.ATT",0.999,9.90349537158345e-06,8.21348506918808e-06,0.985
"DTE.60","stacked.regression",0.956,9.90349537158256e-06,8.21348506918808e-06,1
"DTE.60","staggered.SA",0.951,9.17102063060841e-06,1.04950552388844e-05,0.999
"DTE.60","TWFE",0.978,-0.000193858246166401,4.04908955835357e-05,0.819
"DTE.60","TWFE.ever.adopted",0.979,-0.000243704116743971,5.99843671372433e-05,0.654
"DTE.61","group.time.ATT",0.998,-0.000100583754425255,8.88167965310747e-06,0.989
"DTE.61","stacked.regression",0.948,-0.000100583754425254,8.88167965310747e-06,1
"DTE.61","staggered.SA",0.945,-7.10466681793939e-05,1.16720750820856e-05,1
"DTE.61","TWFE",0.981,-0.000292472861772216,3.89141692022376e-05,0.82
"DTE.61","TWFE.ever.adopted",0.975,-5.42152362283685e-05,6.17854681977777e-05,0.615
"DTE.62","group.time.ATT",0.999,4.73250418614685e-05,9.35545274706366e-06,0.986
"DTE.62","stacked.regression",0.952,4.73250418614677e-05,9.35545274706366e-06,1
"DTE.62","staggered.SA",0.941,9.35570919671669e-05,1.28095446243329e-05,0.998
"DTE.62","TWFE",0.979,-0.00016410221225149,4.04437757747064e-05,0.812
"DTE.62","TWFE.ever.adopted",0.974,-0.000311690712492874,6.09816204822353e-05,0.672
"DTE.63","group.time.ATT",0.997,-0.000228189201922204,8.88669324968701e-06,0.99
"DTE.63","stacked.regression",0.953,-0.000228189201922203,8.886693249687e-06,1
"DTE.63","staggered.SA",0.939,-0.000258354252232074,1.18955678148171e-05,1
"DTE.63","TWFE",0.977,-0.000376510166522407,4.00303121065417e-05,0.833
"DTE.63","TWFE.ever.adopted",0.98,-8.58144220554671e-05,6.3864192382867e-05,0.628
"DTE.64","group.time.ATT",0.999,-0.000152623752027631,8.85054026773145e-06,0.989
"DTE.64","stacked.regression",0.946,-0.000152623752027631,8.85054026773145e-06,1
"DTE.64","staggered.SA",0.943,-0.000104324381172465,1.15846888657529e-05,0.999
"DTE.64","TWFE",0.97,-0.000350175363768057,4.1575016448701e-05,0.821
"DTE.64","TWFE.ever.adopted",0.977,-0.000443777159926902,5.66062396544934e-05,0.688
"DTE.65","group.time.ATT",0.998,1.22370097771838e-05,8.70027879063397e-06,0.985
"DTE.65","stacked.regression",0.945,1.22370097771835e-05,8.70027879063398e-06,1
"DTE.65","staggered.SA",0.949,-2.27003364590477e-05,1.14928390953834e-05,0.999
"DTE.65","TWFE",0.98,-0.000149525436404722,3.88882422948058e-05,0.829
"DTE.65","TWFE.ever.adopted",0.978,0.000102867433715427,5.88449871407159e-05,0.624
"DTE.66","group.time.ATT",0.998,-0.000140757694856347,9.13834739553517e-06,0.989
"DTE.66","stacked.regression",0.944,-0.000140757694856347,9.13834739553517e-06,1
"DTE.66","staggered.SA",0.938,-0.000125096550204514,1.18855591172844e-05,1
"DTE.66","TWFE",0.981,-0.000331149670570519,3.92932805268891e-05,0.82
"DTE.66","TWFE.ever.adopted",0.973,-0.000432715894444006,6.12149445285234e-05,0.659
"DTE.67","group.time.ATT",0.996,-4.91713416984649e-05,8.39329061293755e-06,0.99
"DTE.67","stacked.regression",0.962,-4.91713416984636e-05,8.39329061293755e-06,1
"DTE.67","staggered.SA",0.959,-4.65435639285417e-05,1.08575225538093e-05,1
"DTE.67","TWFE",0.985,-0.000222676210124384,4.0149470539068e-05,0.819
"DTE.67","TWFE.ever.adopted",0.972,8.08122453731632e-06,6.65854608363779e-05,0.631
"DTE.68","group.time.ATT",0.996,-9.76609417271013e-05,8.71002414818053e-06,0.988
"DTE.68","stacked.regression",0.953,-9.76609417271011e-05,8.71002414818052e-06,1
"DTE.68","staggered.SA",0.95,-7.26963167116965e-05,1.09183400243545e-05,1
"DTE.68","TWFE",0.976,-0.000308409759161254,3.99814741009042e-05,0.821
"DTE.68","TWFE.ever.adopted",0.968,-0.000447121549179393,6.11091856912192e-05,0.663
"DTE.69","group.time.ATT",0.998,-5.64609321533808e-05,8.51511353463695e-06,0.989
"DTE.69","stacked.regression",0.959,-5.64609321533806e-05,8.51511353463696e-06,1
"DTE.69","staggered.SA",0.947,-5.34135961862226e-05,1.11540738127075e-05,1
"DTE.69","TWFE",0.975,-0.000262498067261323,4.01477934105159e-05,0.825
"DTE.69","TWFE.ever.adopted",0.968,-0.000113492197589866,6.56364193686083e-05,0.622
"DTE.7","group.time.ATT",1,2.46022741556458e-05,8.6360488159998e-06,0.548
"DTE.7","group.time.ATT.ever.adopted",0.962,-0.000243429954404545,2.84399064018697e-05,0.396
"DTE.7","stacked.regression",0.951,2.46022741556458e-05,8.6360488159998e-06,0.905
"DTE.7","staggered.SA",0.946,6.1536858472526e-05,1.13717928492669e-05,0.827
"DTE.7","TWFE",0.974,-0.000200049204275598,3.99204269741547e-05,0.249
"DTE.7","TWFE.ever.adopted",0.978,-0.00010483848305014,7.68141696114629e-05,0.169
"DTE.70","group.time.ATT",0.996,-0.000122177226493647,8.49520500401434e-06,0.99
"DTE.70","stacked.regression",0.955,-0.000122177226493645,8.49520500401434e-06,1
"DTE.70","staggered.SA",0.938,-0.000110030175664113,1.12663128200307e-05,1
"DTE.70","TWFE",0.978,-0.000298412668545732,3.93844444445604e-05,0.816
"DTE.70","TWFE.ever.adopted",0.975,-0.000264433598608603,5.92395630624484e-05,0.644
"DTE.71","group.time.ATT",0.998,-0.000164612310241903,8.77892662182943e-06,0.986
"DTE.71","stacked.regression",0.947,-0.000164612310241902,8.77892662182942e-06,1
"DTE.71","staggered.SA",0.944,-0.00015324940037469,1.16362470132099e-05,1
"DTE.71","TWFE",0.979,-0.000368887098424711,4.01132640938135e-05,0.828
"DTE.71","TWFE.ever.adopted",0.98,-0.000208362797257616,6.11173090196668e-05,0.605
"DTE.72","group.time.ATT",1,1.07760068639302e-05,8.38927515289388e-06,0.987
"DTE.72","stacked.regression",0.961,1.07760068639305e-05,8.38927515289388e-06,1
"DTE.72","staggered.SA",0.958,1.67397135304065e-05,1.08377156213313e-05,1
"DTE.72","TWFE",0.979,-0.000182304352431104,4.10254733884615e-05,0.811
"DTE.72","TWFE.ever.adopted",0.975,-0.000232317166324075,6.24632195466485e-05,0.631
"DTE.73","group.time.ATT",0.997,-6.81277630396578e-05,8.20928134212707e-06,0.989
"DTE.73","stacked.regression",0.956,-6.81277630396577e-05,8.20928134212708e-06,1
"DTE.73","staggered.SA",0.948,-1.41815030172714e-05,1.07489550923665e-05,1
"DTE.73","TWFE",0.982,-0.000282004386881622,3.86242555243729e-05,0.829
"DTE.73","TWFE.ever.adopted",0.979,-0.000134419323391846,6.25287615689589e-05,0.605
"DTE.74","group.time.ATT",0.996,-3.70637025015657e-05,8.63928467674073e-06,0.984
"DTE.74","stacked.regression",0.956,-3.70637025015649e-05,8.63928467674073e-06,1
"DTE.74","staggered.SA",0.959,-2.79227808819235e-05,1.11174728585356e-05,1
"DTE.74","TWFE",0.974,-0.000234553139713064,4.05328266645284e-05,0.818
"DTE.74","TWFE.ever.adopted",0.973,-0.000367449895304393,6.3901842549096e-05,0.665
"DTE.75","group.time.ATT",0.996,-8.98220789705062e-05,8.64552190050287e-06,0.988
"DTE.75","stacked.regression",0.951,-8.98220789705065e-05,8.64552190050287e-06,1
"DTE.75","staggered.SA",0.942,-2.44600402128064e-05,1.13033409585753e-05,1
"DTE.75","TWFE",0.972,-0.000335911993787912,4.03273076246792e-05,0.837
"DTE.75","TWFE.ever.adopted",0.974,-0.000373254928869375,6.25825826593808e-05,0.652
"DTE.76","group.time.ATT",1,2.3272931643228e-05,8.07996500197205e-06,0.988
"DTE.76","stacked.regression",0.958,2.32729316432274e-05,8.07996500197204e-06,1
"DTE.76","staggered.SA",0.956,5.16979312854487e-05,1.03015748263672e-05,1
"DTE.76","TWFE",0.977,-0.000157708257809185,4.02956880850032e-05,0.814
"DTE.76","TWFE.ever.adopted",0.978,-0.000225731350013544,5.50620157686314e-05,0.679
"DTE.77","group.time.ATT",1,-5.57028184124818e-05,8.44090623715021e-06,0.991
"DTE.77","stacked.regression",0.958,-5.57028184124804e-05,8.44090623715021e-06,1
"DTE.77","staggered.SA",0.961,-2.55515256071503e-05,1.10081700510094e-05,0.999
"DTE.77","TWFE",0.972,-0.000241412750515532,4.19360123872819e-05,0.817
"DTE.77","TWFE.ever.adopted",0.974,-5.87577797596072e-05,5.74861957636556e-05,0.669
"DTE.78","group.time.ATT",0.998,3.8178493163132e-05,9.64233254169362e-06,0.984
"DTE.78","stacked.regression",0.952,3.81784931631319e-05,9.64233254169362e-06,1
"DTE.78","staggered.SA",0.953,4.61960697640904e-05,1.14668997867626e-05,1
"DTE.78","TWFE",0.977,-0.000174456963664333,3.91660710725809e-05,0.814
"DTE.78","TWFE.ever.adopted",0.979,-0.000248924288366083,6.54711705052074e-05,0.593
"DTE.79","group.time.ATT",0.997,-1.55054585542628e-05,1.0282838377564e-05,0.977
"DTE.79","stacked.regression",0.949,-1.5505458554263e-05,1.0282838377564e-05,1
"DTE.79","staggered.SA",0.944,1.24735214497127e-05,1.23115420815251e-05,0.999
"DTE.79","TWFE",0.982,-0.000226019459280943,4.02974410410545e-05,0.824
"DTE.79","TWFE.ever.adopted",0.971,-4.08295605444578e-05,6.51752392324202e-05,0.601
"DTE.8","group.time.ATT",1,7.53499445891547e-05,8.5613017651412e-06,0.555
"DTE.8","group.time.ATT.ever.adopted",0.959,-0.000281602322809644,2.85800356954711e-05,0.371
"DTE.8","stacked.regression",0.964,7.53499445891557e-05,8.5613017651412e-06,0.889
"DTE.8","staggered.SA",0.966,0.000167463283241179,1.09795447791571e-05,0.807
"DTE.8","TWFE",0.978,-0.000180177528638261,3.87225165657813e-05,0.257
"DTE.8","TWFE.ever.adopted",0.97,-0.000421292190132424,5.24733497118049e-05,0.195
"DTE.80","group.time.ATT",1,7.91608668945196e-06,9.28598644127707e-06,0.98
"DTE.80","stacked.regression",0.959,7.91608668945206e-06,9.28598644127706e-06,1
"DTE.80","staggered.SA",0.952,3.40791909918686e-05,1.10397155877422e-05,0.999
"DTE.80","TWFE",0.975,-0.000221709525572154,4.05459518876827e-05,0.823
"DTE.80","TWFE.ever.adopted",0.969,-0.000402801325721378,6.94739640021434e-05,0.613
"DTE.81","group.time.ATT",0.998,-8.21754247328013e-05,9.83965637861903e-06,0.977
"DTE.81","stacked.regression",0.949,-8.21754247328009e-05,9.83965637861904e-06,1
"DTE.81","staggered.SA",0.951,-9.57313301348108e-05,1.1643974937833e-05,0.999
"DTE.81","TWFE",0.975,-0.000274576453537069,4.11115312655216e-05,0.811
"DTE.81","TWFE.ever.adopted",0.968,-4.17769904771427e-05,6.85594088538812e-05,0.594
"DTE.82","group.time.ATT",0.999,-7.98585422093798e-05,9.15272315540165e-06,0.986
"DTE.82","stacked.regression",0.947,-7.98585422093788e-05,9.15272315540166e-06,1
"DTE.82","staggered.SA",0.944,-6.05216825782941e-05,1.08408454973521e-05,1
"DTE.82","TWFE",0.977,-0.000285820190738672,4.10631613615186e-05,0.816
"DTE.82","TWFE.ever.adopted",0.976,-0.000350280905164566,6.35147518663607e-05,0.622
"DTE.83","group.time.ATT",0.999,-0.000108352105123436,9.34015133070913e-06,0.982
"DTE.83","stacked.regression",0.95,-0.000108352105123437,9.34015133070913e-06,1
"DTE.83","staggered.SA",0.952,-9.15685635036937e-05,1.13098786080639e-05,1
"DTE.83","TWFE",0.977,-0.000327571673229025,4.01162924203118e-05,0.829
"DTE.83","TWFE.ever.adopted",0.98,-0.000165182945200538,5.83457484250506e-05,0.63
"DTE.84","group.time.ATT",0.996,-0.000126710100961221,9.24273217227056e-06,0.988
"DTE.84","stacked.regression",0.956,-0.00012671010096122,9.24273217227056e-06,1
"DTE.84","staggered.SA",0.952,-0.0001305513134767,1.14406597708257e-05,1
"DTE.84","TWFE",0.976,-0.000293611100383689,4.07753725664092e-05,0.81
"DTE.84","TWFE.ever.adopted",0.967,-0.000274472377331571,6.77338790731453e-05,0.609
"DTE.85","group.time.ATT",1,-0.000110394447173437,9.35033829639732e-06,0.982
"DTE.85","stacked.regression",0.956,-0.000110394447173437,9.35033829639731e-06,1
"DTE.85","staggered.SA",0.952,-9.07137434018572e-05,1.10921353253278e-05,1
"DTE.85","TWFE",0.977,-0.000322982816211383,4.08966196388652e-05,0.818
"DTE.85","TWFE.ever.adopted",0.974,-0.000189967344374704,6.80892741863823e-05,0.605
"DTE.86","group.time.ATT",0.999,3.92420521081727e-05,9.25121512348179e-06,0.984
"DTE.86","stacked.regression",0.959,3.92420521081732e-05,9.25121512348179e-06,1
"DTE.86","staggered.SA",0.944,7.48357580711419e-05,1.14340769510298e-05,1
"DTE.86","TWFE",0.978,-0.000171828438757685,3.93920609075494e-05,0.82
"DTE.86","TWFE.ever.adopted",0.95,-0.000300133501310166,6.79658388201456e-05,0.659
"DTE.87","group.time.ATT",0.999,0.000124034056605204,9.37882543881427e-06,0.981
"DTE.87","stacked.regression",0.964,0.000124034056605202,9.37882543881426e-06,1
"DTE.87","staggered.SA",0.95,0.000147739355727365,1.12490334773364e-05,0.999
"DTE.87","TWFE",0.982,-9.73532997544445e-05,3.98891406980082e-05,0.81
"DTE.87","TWFE.ever.adopted",0.963,-4.70540600541613e-05,6.39423899282092e-05,0.648
"DTE.88","group.time.ATT",0.999,-4.44953454194631e-05,9.0649143589467e-06,0.978
"DTE.88","stacked.regression",0.964,-4.44953454194629e-05,9.0649143589467e-06,1
"DTE.88","staggered.SA",0.96,-3.79066267966466e-05,1.01607914436193e-05,1
"DTE.88","TWFE",0.979,-0.000239864017956709,4.04691982322211e-05,0.813
"DTE.88","TWFE.ever.adopted",0.972,-0.000226038102087198,7.02583465524147e-05,0.573
"DTE.89","group.time.ATT",0.997,-5.78359962439642e-05,1.01199715804209e-05,0.979
"DTE.89","stacked.regression",0.953,-5.78359962439645e-05,1.01199715804209e-05,1
"DTE.89","staggered.SA",0.952,-5.33408406236093e-05,1.13799803488442e-05,1
"DTE.89","TWFE",0.975,-0.000277422715843925,4.08788800595698e-05,0.815
"DTE.89","TWFE.ever.adopted",0.985,-0.000158658679346686,6.46493635058209e-05,0.59
"DTE.9","group.time.ATT",0.999,-3.1057008890941e-05,8.21051491708414e-06,0.554
"DTE.9","group.time.ATT.ever.adopted",0.949,-0.000222361535461006,3.13678587047396e-05,0.359
"DTE.9","stacked.regression",0.959,-3.10570088909398e-05,8.21051491708414e-06,0.906
"DTE.9","staggered.SA",0.952,4.93318877055384e-07,1.08868459403622e-05,0.832
"DTE.9","TWFE",0.976,-0.000240152879725273,4.06701063836266e-05,0.267
"DTE.9","TWFE.ever.adopted",0.974,-0.000114648981702138,7.7483693250069e-05,0.156
"DTE.90","group.time.ATT",0.999,6.2813282585797e-05,1.05341879061532e-05,0.976
"DTE.90","stacked.regression",0.954,6.28132825857969e-05,1.05341879061532e-05,1
"DTE.90","staggered.SA",0.937,6.35981479687153e-05,1.17758668968994e-05,1
"DTE.90","TWFE",0.978,-0.000146939380755494,4.17861136807648e-05,0.807
"DTE.90","TWFE.ever.adopted",0.973,-0.000160563638366466,7.38844983859819e-05,0.545
"DTE.91","group.time.ATT",0.999,7.19274288018748e-05,9.91560479529928e-06,0.977
"DTE.91","stacked.regression",0.96,7.19274288018755e-05,9.91560479529928e-06,1
"DTE.91","staggered.SA",0.953,9.81075322695823e-05,1.1257187364424e-05,1
"DTE.91","TWFE",0.977,-0.000146461743145011,3.9804265515469e-05,0.81
"DTE.91","TWFE.ever.adopted",0.98,7.86415812271102e-05,6.94656181778834e-05,0.568
"DTE.92","group.time.ATT",0.997,-0.000101734757752541,1.03582459706914e-05,0.981
"DTE.92","stacked.regression",0.949,-0.00010173475775254,1.03582459706914e-05,1
"DTE.92","staggered.SA",0.943,-0.000113016020130064,1.17602138734336e-05,1
"DTE.92","TWFE",0.983,-0.000319558687623312,3.93346450592063e-05,0.817
"DTE.92","TWFE.ever.adopted",0.98,-0.000473048486665278,7.185906805477e-05,0.561
"DTE.93","group.time.ATT",0.997,-0.000125440903551907,9.65426966165512e-06,0.975
"DTE.93","stacked.regression",0.954,-0.000125440903551907,9.65426966165512e-06,1
"DTE.93","staggered.SA",0.945,-0.00014352079325126,1.09999846115588e-05,1
"DTE.93","TWFE",0.978,-0.000326325516889001,3.95304716433842e-05,0.828
"DTE.93","TWFE.ever.adopted",0.969,-8.12068977340803e-05,7.07907502200056e-05,0.58
"DTE.94","group.time.ATT",1,7.89439839582347e-05,9.71338882464934e-06,0.979
"DTE.94","stacked.regression",0.957,7.89439839582355e-05,9.71338882464934e-06,1
"DTE.94","staggered.SA",0.957,8.91212924883597e-05,1.09931922298796e-05,1
"DTE.94","TWFE",0.974,-0.000142304096128104,4.00325765389127e-05,0.812
"DTE.94","TWFE.ever.adopted",0.98,-0.000255514824211629,5.45727226532781e-05,0.654
"DTE.95","group.time.ATT",0.997,-7.87116611251353e-05,9.78058087561743e-06,0.983
"DTE.95","stacked.regression",0.955,-7.87116611251354e-05,9.78058087561743e-06,1
"DTE.95","staggered.SA",0.946,-9.41568092576342e-05,1.11282300236846e-05,1
"DTE.95","TWFE",0.978,-0.000298244505764737,3.96482484317633e-05,0.814
"DTE.95","TWFE.ever.adopted",0.985,-0.000229605902811392,4.88049165847852e-05,0.681
"DTE.96","group.time.ATT",0.998,9.5859630415738e-05,1.06015390030516e-05,0.974
"DTE.96","stacked.regression",0.964,9.58596304157372e-05,1.06015390030516e-05,1
"DTE.96","staggered.SA",0.96,9.58596304157372e-05,1.06015390030516e-05,1
"DTE.96","TWFE",0.98,-0.000149804515630806,4.09631431654734e-05,0.797
"DTE.96","TWFE.ever.adopted",0.974,-0.000368137715726552,7.69374622502393e-05,0.559
"DTE.97","group.time.ATT",1,-0.000113136298653868,1.15922898321746e-05,0.964
"DTE.97","stacked.regression",0.961,-0.000113136298653866,1.15922898321746e-05,1
"DTE.97","staggered.SA",0.954,-0.000113136298653866,1.15922898321746e-05,1
"DTE.97","TWFE",0.981,-0.000310020849090787,4.10259068795307e-05,0.812
"DTE.97","TWFE.ever.adopted",0.962,-1.9643517305345e-05,7.83303689610349e-05,0.562
"DTE.98","group.time.ATT",0.997,9.25179780196432e-05,1.16111124253275e-05,0.963
"DTE.98","stacked.regression",0.952,9.25179780196431e-05,1.16111124253275e-05,1
"DTE.98","staggered.SA",0.943,9.25179780196431e-05,1.16111124253275e-05,1
"DTE.98","TWFE",0.979,-0.000111381433648579,4.2082377490417e-05,0.798
"DTE.98","TWFE.ever.adopted",0.966,-0.000156725667016188,8.24689152184835e-05,0.556
"DTE.99","group.time.ATT",0.998,4.4906929071941e-05,1.14407354309648e-05,0.967
"DTE.99","stacked.regression",0.948,4.49069290719412e-05,1.14407354309648e-05,1
"DTE.99","staggered.SA",0.943,4.49069290719412e-05,1.14407354309648e-05,1
"DTE.99","TWFE",0.981,-0.000162271594070883,4.08602566437571e-05,0.805
"DTE.99","TWFE.ever.adopted",0.971,1.5795602665857e-05,7.33717853405301e-05,0.551
"DTE.avg","group.time.ATT",0.949,-1.52457496733628e-05,4.22379223462351e-06,1
"DTE.avg","group.time.ATT.ever.adopted",0.522,0.00466842029065161,4.25565352145673e-05,0.952
"DTE.avg","staggered.SA",0.952,-5.24703020601995e-05,5.44653217234151e-06,1
"DTE.avg","target.trial",0.955,-1.5245749673363e-05,4.22379223462351e-06,1
"DTE.avg","TWFE",0.686,0.000645915487919302,5.87899492126049e-07,1
"DTE.avg","TWFE.ever.adopted",0,0.00743066422419869,5.63416656576969e-05,1
"HTE","group.time.ATT",0.997,-1.96933423465065e-05,4.0948810423243e-06,0.567
"HTE","group.time.ATT.ever.adopted",0.916,-7.37359755783385e-06,1.89888028649946e-05,0.595
"HTE","staggered.SA",0.894,0.00166910249283883,8.22968217134403e-06,0.976
"HTE","target.trial",0.975,-1.9693342346506e-05,4.0948810423243e-06,0.999
"HTE","TWFE",0.567,-0.00078517077671713,7.871858232026e-07,1
"HTE","TWFE.ever.adopted",0,-0.00592856291095824,3.62747530341004e-05,1
