"parameter","method","coverage","bias","MSE","power"
"DTE.1","staggered.SA",0.942,-5.28909952806757e-05,6.13369699579068e-06,0.976
"DTE.1","TWFE",0.948,5.59317213655316e-05,1.04715984496938e-05,0.863
"DTE.1","TWFE.ever.adopted",0.948,7.98432546027076e-05,4.00580130326403e-05,0.351
"DTE.10","group.time.ATT",0.995,-0.00010716500811087,6.02072808963134e-06,0.826
"DTE.10","group.time.ATT.ever.adopted",0.989,-5.50974027676188e-05,1.64794673207446e-05,0.418
"DTE.10","stacked.regression",0.943,-0.000107165008110869,6.02072808963134e-06,0.98
"DTE.10","staggered.SA",0.935,-0.000107165008110869,6.02072808963134e-06,0.983
"DTE.10","TWFE",0.946,6.34923597718094e-06,1.06606015118593e-05,0.881
"DTE.10","TWFE.ever.adopted",0.942,1.21201346338076e-05,3.76150941651885e-05,0.381
"DTE.100","group.time.ATT",0.897,-0.000154769233928151,4.14577407762286e-05,0.751
"DTE.100","stacked.regression",0.851,-0.000154769233928151,4.14577407762286e-05,0.728
"DTE.100","staggered.SA",0.812,-0.000154769233928151,4.14577407762286e-05,0.844
"DTE.100","TWFE",0.962,-7.65389923077067e-05,2.8089456681052e-05,0.955
"DTE.100","TWFE.ever.adopted",0.965,-9.00882411265757e-05,2.35139946447716e-05,0.981
"DTE.101","group.time.ATT",0.884,-1.92209196079089e-05,4.06942624358321e-05,0.758
"DTE.101","stacked.regression",0.829,-1.92209196079088e-05,4.06942624358321e-05,0.731
"DTE.101","staggered.SA",0.79,-1.92209196079088e-05,4.06942624358321e-05,0.851
"DTE.101","TWFE",0.969,0.000104092670585511,2.80757003141976e-05,0.964
"DTE.101","TWFE.ever.adopted",0.967,8.4756629994461e-05,2.4858912097607e-05,0.984
"DTE.102","group.time.ATT",0.91,-0.000165395551049725,3.88060236804436e-05,0.77
"DTE.102","stacked.regression",0.865,-0.000165395551049725,3.88060236804436e-05,0.728
"DTE.102","staggered.SA",0.826,-0.000165395551049725,3.88060236804436e-05,0.848
"DTE.102","TWFE",0.963,1.61061087214593e-05,2.72540039484276e-05,0.958
"DTE.102","TWFE.ever.adopted",0.96,5.97326006474719e-05,2.41960141452957e-05,0.966
"DTE.103","group.time.ATT",0.9,-0.000108198612037326,4.05752164025481e-05,0.746
"DTE.103","stacked.regression",0.861,-0.000108198612037327,4.05752164025481e-05,0.73
"DTE.103","staggered.SA",0.808,-0.000108198612037327,4.05752164025481e-05,0.84
"DTE.103","TWFE",0.954,3.2527572104993e-05,2.77023041300184e-05,0.948
"DTE.103","TWFE.ever.adopted",0.96,9.40633901882837e-05,2.49079597879178e-05,0.975
"DTE.104","group.time.ATT",0.881,-2.59329494446579e-05,4.23911809757074e-05,0.742
"DTE.104","stacked.regression",0.837,-2.59329494446581e-05,4.23911809757074e-05,0.73
"DTE.104","staggered.SA",0.787,-2.59329494446581e-05,4.23911809757074e-05,0.838
"DTE.104","TWFE",0.961,6.29598545202378e-05,2.76789823520344e-05,0.955
"DTE.104","TWFE.ever.adopted",0.961,6.79597664631066e-05,2.46661830299708e-05,0.978
"DTE.105","group.time.ATT",0.903,-0.000403716931319441,3.98467601549058e-05,0.759
"DTE.105","stacked.regression",0.853,-0.00040371693131944,3.98467601549058e-05,0.729
"DTE.105","staggered.SA",0.79,-0.00040371693131944,3.98467601549058e-05,0.857
"DTE.105","TWFE",0.956,-0.00027226328220528,2.74767411970715e-05,0.954
"DTE.105","TWFE.ever.adopted",0.966,-0.000280320862548412,2.35646766694423e-05,0.98
"DTE.106","group.time.ATT",0.916,6.34500622938918e-05,4.1609983072099e-05,0.741
"DTE.106","stacked.regression",0.863,6.34500622938916e-05,4.1609983072099e-05,0.721
"DTE.106","staggered.SA",0.805,6.34500622938916e-05,4.1609983072099e-05,0.846
"DTE.106","TWFE",0.959,0.000104816600802049,2.88998810008809e-05,0.951
"DTE.106","TWFE.ever.adopted",0.96,0.000103175616169172,2.53335290449747e-05,0.97
"DTE.107","group.time.ATT",0.912,-5.78323712223627e-05,4.2476949398945e-05,0.766
"DTE.107","stacked.regression",0.865,-5.78323712223626e-05,4.2476949398945e-05,0.741
"DTE.107","staggered.SA",0.817,-5.78323712223626e-05,4.2476949398945e-05,0.855
"DTE.107","TWFE",0.962,3.79054536315226e-05,2.64701160737203e-05,0.967
"DTE.107","TWFE.ever.adopted",0.966,8.91149131841495e-05,2.23520213469759e-05,0.973
"DTE.11","group.time.ATT",0.998,-4.93856332510846e-05,5.47511187060657e-06,0.823
"DTE.11","group.time.ATT.ever.adopted",0.993,-7.6330385184155e-05,1.68517113610825e-05,0.45
"DTE.11","stacked.regression",0.942,-4.93856332510839e-05,5.47511187060657e-06,0.981
"DTE.11","staggered.SA",0.94,-4.93856332510842e-05,5.47511187060657e-06,0.981
"DTE.11","TWFE",0.952,8.87362387839894e-05,1.02084613304933e-05,0.866
"DTE.11","TWFE.ever.adopted",0.94,7.32918595325846e-05,3.82738598428536e-05,0.399
"DTE.12","group.time.ATT",0.995,-0.000115847282666865,6.17168553186752e-06,0.987
"DTE.12","group.time.ATT.ever.adopted",0.994,-0.000316802687610731,1.63160609416369e-05,0.81
"DTE.12","stacked.regression",0.943,-0.000115847282666864,6.17168553186751e-06,1
"DTE.12","staggered.SA",0.933,-0.000115847282666864,6.17168553186751e-06,1
"DTE.12","TWFE",0.953,-3.9749253005261e-06,1.007850485771e-05,0.998
"DTE.12","TWFE.ever.adopted",0.944,-5.02622237619404e-05,1.51957346041416e-05,0.968
"DTE.13","group.time.ATT",0.996,-9.04222650156224e-05,6.24189239715102e-06,0.993
"DTE.13","group.time.ATT.ever.adopted",0.996,-2.64086660603135e-05,1.69671752243509e-05,0.791
"DTE.13","stacked.regression",0.948,-9.04222650156212e-05,6.24189239715101e-06,1
"DTE.13","staggered.SA",0.943,-9.04222650156216e-05,6.24189239715101e-06,1
"DTE.13","TWFE",0.954,3.74315875525173e-05,1.02717698549857e-05,0.996
"DTE.13","TWFE.ever.adopted",0.943,-2.40368034553718e-05,3.47054245074542e-05,0.727
"DTE.14","group.time.ATT",0.999,-8.24006868982646e-05,6.02044777690183e-06,0.992
"DTE.14","group.time.ATT.ever.adopted",0.991,-8.50824243750616e-05,1.5630926127714e-05,0.807
"DTE.14","stacked.regression",0.952,-8.24006868982634e-05,6.02044777690183e-06,0.999
"DTE.14","staggered.SA",0.942,-8.24006868982638e-05,6.02044777690183e-06,0.999
"DTE.14","TWFE",0.946,4.20998440631285e-06,1.05727417350227e-05,0.998
"DTE.14","TWFE.ever.adopted",0.94,-0.00028772339336354,3.58622619342749e-05,0.744
"DTE.15","group.time.ATT",0.997,-4.39289622557434e-05,4.9373231431826e-06,0.996
"DTE.15","group.time.ATT.ever.adopted",0.988,-0.000159312382098009,1.657522247026e-05,0.796
"DTE.15","stacked.regression",0.956,-4.39289622557423e-05,4.9373231431826e-06,1
"DTE.15","staggered.SA",0.946,-4.39289622557423e-05,4.9373231431826e-06,1
"DTE.15","TWFE",0.943,6.44967840870365e-05,1.04948180558345e-05,0.998
"DTE.15","TWFE.ever.adopted",0.952,0.000120327886222997,3.37282169197181e-05,0.732
"DTE.16","group.time.ATT",0.997,-2.38734562593396e-05,5.84801239511196e-06,0.994
"DTE.16","group.time.ATT.ever.adopted",0.908,9.52482833015079e-05,5.01654154159151e-05,0.545
"DTE.16","stacked.regression",0.953,-2.38734562593383e-05,5.84801239511196e-06,1
"DTE.16","staggered.SA",0.943,-2.38734562593387e-05,5.84801239511195e-06,1
"DTE.16","TWFE",0.947,7.79560987789865e-05,1.04977195490227e-05,0.996
"DTE.16","TWFE.ever.adopted",0.95,-0.000105116489695489,3.21524494696398e-05,0.753
"DTE.17","group.time.ATT",0.997,-5.83116570186366e-05,6.03799952592234e-06,0.995
"DTE.17","group.time.ATT.ever.adopted",0.918,6.65558371035399e-05,4.65041133868932e-05,0.565
"DTE.17","stacked.regression",0.947,-5.83116570186354e-05,6.03799952592234e-06,1
"DTE.17","staggered.SA",0.938,-5.83116570186356e-05,6.03799952592233e-06,1
"DTE.17","TWFE",0.95,7.6683908679308e-05,1.03551118275881e-05,0.997
"DTE.17","TWFE.ever.adopted",0.954,0.000136111013099361,3.25249685326121e-05,0.735
"DTE.18","group.time.ATT",0.999,-5.38810474649976e-05,5.80133947915166e-06,0.995
"DTE.18","group.time.ATT.ever.adopted",0.897,5.4306559579635e-07,4.74235330678159e-05,0.551
"DTE.18","stacked.regression",0.955,-5.38810474649964e-05,5.80133947915166e-06,1
"DTE.18","staggered.SA",0.948,-5.38810474649969e-05,5.80133947915165e-06,1
"DTE.18","TWFE",0.95,3.92671846671596e-05,1.03036869160571e-05,0.998
"DTE.18","TWFE.ever.adopted",0.954,4.21999084183157e-05,3.25306882359504e-05,0.738
"DTE.19","group.time.ATT",1,-7.23638430831985e-05,5.54733077407669e-06,0.998
"DTE.19","group.time.ATT.ever.adopted",0.902,-0.000210746215892259,4.98645778863937e-05,0.573
"DTE.19","stacked.regression",0.959,-7.23638430831974e-05,5.54733077407669e-06,1
"DTE.19","staggered.SA",0.954,-7.23638430831975e-05,5.54733077407669e-06,1
"DTE.19","TWFE",0.959,5.22038846338309e-05,9.60902731822705e-06,0.999
"DTE.19","TWFE.ever.adopted",0.955,4.18056545447351e-05,3.2664053294619e-05,0.751
"DTE.2","group.time.ATT",0.998,-0.000135715712103946,6.20999690585723e-06,0.82
"DTE.2","group.time.ATT.ever.adopted",0.995,-0.000121016029741064,9.50848999950293e-06,0.656
"DTE.2","stacked.regression",0.948,-0.000135715712103945,6.20999690585723e-06,0.977
"DTE.2","staggered.SA",0.941,-0.000135715712103946,6.20999690585723e-06,0.982
"DTE.2","TWFE",0.943,-2.80908521205397e-05,1.02392460139703e-05,0.882
"DTE.2","TWFE.ever.adopted",0.953,-3.7924049889315e-05,4.10002360550738e-05,0.365
"DTE.20","group.time.ATT",0.997,-9.23776884935898e-06,6.22835130950764e-06,0.99
"DTE.20","group.time.ATT.ever.adopted",0.887,-0.000151356719084354,5.0780219543668e-05,0.568
"DTE.20","stacked.regression",0.942,-9.23776884935775e-06,6.22835130950764e-06,1
"DTE.20","staggered.SA",0.935,-9.23776884935779e-06,6.22835130950763e-06,1
"DTE.20","TWFE",0.955,8.98739518996213e-05,1.01998573386684e-05,0.998
"DTE.20","TWFE.ever.adopted",0.946,1.80452233887912e-05,1.53743106694797e-05,0.968
"DTE.21","group.time.ATT",0.997,-7.71108925856849e-05,5.81562191444021e-06,0.997
"DTE.21","group.time.ATT.ever.adopted",0.892,-2.08723565593226e-05,5.0324709381051e-05,0.567
"DTE.21","stacked.regression",0.951,-7.71108925856837e-05,5.81562191444021e-06,1
"DTE.21","staggered.SA",0.944,-7.71108925856845e-05,5.81562191444021e-06,1
"DTE.21","TWFE",0.961,5.60527288197357e-05,9.78515931061741e-06,0.998
"DTE.21","TWFE.ever.adopted",0.952,1.11342295735896e-05,2.97518789255513e-05,0.784
"DTE.22","group.time.ATT",0.998,-0.000108112419439122,6.1638300865193e-06,0.992
"DTE.22","group.time.ATT.ever.adopted",0.907,9.4633741134545e-05,4.91788022746976e-05,0.568
"DTE.22","stacked.regression",0.951,-0.000108112419439121,6.1638300865193e-06,1
"DTE.22","staggered.SA",0.942,-0.000108112419439121,6.1638300865193e-06,1
"DTE.22","TWFE",0.946,1.58937357866721e-06,1.02521421426949e-05,0.999
"DTE.22","TWFE.ever.adopted",0.946,-0.000259041288139895,3.11233641878846e-05,0.79
"DTE.23","group.time.ATT",0.997,-0.00018265892946914,5.95340461916281e-06,0.993
"DTE.23","group.time.ATT.ever.adopted",0.889,-0.000127693703646069,5.02880996245434e-05,0.553
"DTE.23","stacked.regression",0.946,-0.000182658929469139,5.95340461916281e-06,1
"DTE.23","staggered.SA",0.939,-0.000182658929469139,5.95340461916281e-06,1
"DTE.23","TWFE",0.952,-6.20777842494839e-05,1.02843136533942e-05,0.997
"DTE.23","TWFE.ever.adopted",0.949,1.17521642966969e-05,2.95711184878608e-05,0.781
"DTE.24","group.time.ATT",0.995,-0.000175757210675369,5.91114753972115e-06,1
"DTE.24","stacked.regression",0.952,-0.000175757210675367,5.91114753972115e-06,1
"DTE.24","staggered.SA",0.946,-0.000175757210675368,5.91114753972115e-06,1
"DTE.24","TWFE",0.951,-5.22435249261654e-05,9.89445119447809e-06,1
"DTE.24","TWFE.ever.adopted",0.95,-0.000191154503826208,2.92192204226596e-05,0.956
"DTE.25","group.time.ATT",0.996,-5.17274416962881e-05,5.85561581799894e-06,1
"DTE.25","stacked.regression",0.951,-5.17274416962865e-05,5.85561581799894e-06,1
"DTE.25","staggered.SA",0.942,-5.17274416962869e-05,5.85561581799894e-06,1
"DTE.25","TWFE",0.96,6.46026949074864e-05,9.85803400649398e-06,1
"DTE.25","TWFE.ever.adopted",0.946,0.000111588442613545,2.85897171478652e-05,0.964
"DTE.26","group.time.ATT",0.995,-0.000134114446385986,6.38714115793982e-06,1
"DTE.26","stacked.regression",0.944,-0.000134114446385985,6.38714115793982e-06,1
"DTE.26","staggered.SA",0.939,-0.000134114446385985,6.38714115793982e-06,1
"DTE.26","TWFE",0.942,-1.15034647086012e-05,1.02224642365435e-05,1
"DTE.26","TWFE.ever.adopted",0.952,3.01591309663957e-05,2.91807485749424e-05,0.955
"DTE.27","group.time.ATT",0.996,1.24728584587688e-05,5.81637447373559e-06,1
"DTE.27","stacked.regression",0.95,1.24728584587705e-05,5.81637447373559e-06,1
"DTE.27","staggered.SA",0.946,1.247285845877e-05,5.81637447373559e-06,1
"DTE.27","TWFE",0.948,0.000135569523781848,1.00242071096328e-05,1
"DTE.27","TWFE.ever.adopted",0.952,0.00013493833210377,2.98586461538866e-05,0.948
"DTE.28","group.time.ATT",0.998,1.09499137900826e-05,5.93954611291512e-06,1
"DTE.28","stacked.regression",0.954,1.09499137900844e-05,5.93954611291512e-06,1
"DTE.28","staggered.SA",0.942,1.09499137900843e-05,5.93954611291512e-06,1
"DTE.28","TWFE",0.939,9.44425485934351e-05,1.10360773952129e-05,1
"DTE.28","TWFE.ever.adopted",0.935,3.92408579479356e-06,1.65133069595852e-05,0.999
"DTE.29","group.time.ATT",0.998,-5.17836485627448e-05,5.81017307437565e-06,1
"DTE.29","stacked.regression",0.959,-5.17836485627432e-05,5.81017307437565e-06,1
"DTE.29","staggered.SA",0.956,-5.17836485627436e-05,5.81017307437565e-06,1
"DTE.29","TWFE",0.958,7.72775704179933e-05,9.97906058030663e-06,1
"DTE.29","TWFE.ever.adopted",0.946,3.52714176214824e-05,2.68210814296548e-05,0.977
"DTE.3","group.time.ATT",0.995,-0.000180000238371704,6.61884756197463e-06,0.819
"DTE.3","group.time.ATT.ever.adopted",0.99,-8.96061485785045e-05,9.96604457056551e-06,0.654
"DTE.3","stacked.regression",0.926,-0.000180000238371703,6.61884756197463e-06,0.965
"DTE.3","staggered.SA",0.913,-0.000180000238371704,6.61884756197463e-06,0.968
"DTE.3","TWFE",0.95,-5.87512330505137e-05,1.0012915762306e-05,0.889
"DTE.3","TWFE.ever.adopted",0.946,-0.000107080955543276,4.22686884936885e-05,0.358
"DTE.30","group.time.ATT",0.996,-3.25518869145873e-05,6.02565314803149e-06,1
"DTE.30","stacked.regression",0.949,-3.25518869145857e-05,6.02565314803149e-06,1
"DTE.30","staggered.SA",0.938,-3.25518869145864e-05,6.02565314803149e-06,1
"DTE.30","TWFE",0.946,6.55697223759029e-05,1.004506207806e-05,1
"DTE.30","TWFE.ever.adopted",0.945,-0.0001857063507304,2.71300876961196e-05,0.974
"DTE.31","group.time.ATT",0.994,-0.000195370440396136,6.71488589331327e-06,1
"DTE.31","stacked.regression",0.934,-0.000195370440396134,6.71488589331327e-06,1
"DTE.31","staggered.SA",0.923,-0.000195370440396135,6.71488589331327e-06,1
"DTE.31","TWFE",0.938,-6.67471244629012e-05,1.10195938511873e-05,1
"DTE.31","TWFE.ever.adopted",0.932,1.78074304401177e-05,2.79149556102928e-05,0.965
"DTE.32","group.time.ATT",0.997,-0.000140289812766323,6.17576736176643e-06,1
"DTE.32","stacked.regression",0.947,-0.000140289812766322,6.17576736176642e-06,1
"DTE.32","staggered.SA",0.94,-0.000140289812766322,6.17576736176643e-06,1
"DTE.32","TWFE",0.954,-3.18828791902282e-05,9.75629760104998e-06,1
"DTE.32","TWFE.ever.adopted",0.948,-0.000154972978264207,2.58695933420399e-05,0.978
"DTE.33","group.time.ATT",0.996,-0.000148698424580576,5.78643585311633e-06,1
"DTE.33","stacked.regression",0.95,-0.000148698424580575,5.78643585311633e-06,1
"DTE.33","staggered.SA",0.94,-0.000148698424580575,5.78643585311633e-06,1
"DTE.33","TWFE",0.957,-1.95896632874291e-05,9.99639001248647e-06,1
"DTE.33","TWFE.ever.adopted",0.957,3.39729463072163e-05,2.52030409990348e-05,0.98
"DTE.34","group.time.ATT",0.998,-8.21909423811547e-05,5.65144816063464e-06,1
"DTE.34","stacked.regression",0.948,-8.21909423811532e-05,5.65144816063463e-06,1
"DTE.34","staggered.SA",0.941,-8.21909423811537e-05,5.65144816063464e-06,1
"DTE.34","TWFE",0.945,2.80239867088795e-05,1.00769535508998e-05,1
"DTE.34","TWFE.ever.adopted",0.949,7.44969067983027e-05,2.59758728973688e-05,0.968
"DTE.35","group.time.ATT",0.998,-4.79950341358875e-05,6.13527567883217e-06,1
"DTE.35","stacked.regression",0.955,-4.79950341358857e-05,6.13527567883217e-06,1
"DTE.35","staggered.SA",0.941,-4.79950341358861e-05,6.13527567883217e-06,1
"DTE.35","TWFE",0.945,5.15628774032791e-05,1.05531056831993e-05,1
"DTE.35","TWFE.ever.adopted",0.941,4.20251501589722e-05,2.74102263833282e-05,0.969
"DTE.36","group.time.ATT",0.997,1.9919586198306e-05,5.95954782933837e-06,1
"DTE.36","stacked.regression",0.955,1.99195861983078e-05,5.95954782933837e-06,1
"DTE.36","staggered.SA",0.946,1.99195861983073e-05,5.95954782933837e-06,1
"DTE.36","TWFE",0.956,0.000111114880444857,1.00406068525753e-05,1
"DTE.36","TWFE.ever.adopted",0.948,2.97205625919073e-05,1.45201503750325e-05,1
"DTE.37","group.time.ATT",0.999,4.91314192023084e-06,5.58255443268978e-06,1
"DTE.37","stacked.regression",0.96,4.9131419202324e-06,5.58255443268978e-06,1
"DTE.37","staggered.SA",0.949,4.91314192023182e-06,5.58255443268978e-06,1
"DTE.37","TWFE",0.946,0.000112040738659057,1.04232036665016e-05,1
"DTE.37","TWFE.ever.adopted",0.952,5.30161907328045e-05,2.32112465080796e-05,0.99
"DTE.38","group.time.ATT",0.994,1.52873421594229e-05,6.16124551594011e-06,1
"DTE.38","stacked.regression",0.94,1.52873421594245e-05,6.16124551594011e-06,1
"DTE.38","staggered.SA",0.94,1.52873421594243e-05,6.16124551594011e-06,1
"DTE.38","TWFE",0.949,0.000114075491840184,1.06002952020477e-05,1
"DTE.38","TWFE.ever.adopted",0.94,-0.000109985359627796,2.38393128033831e-05,0.986
"DTE.39","group.time.ATT",0.999,-6.60591848497977e-05,5.87963244161235e-06,1
"DTE.39","stacked.regression",0.953,-6.60591848497961e-05,5.87963244161235e-06,1
"DTE.39","staggered.SA",0.942,-6.60591848497967e-05,5.87963244161235e-06,1
"DTE.39","TWFE",0.95,5.19703106912164e-05,1.02865787531903e-05,1
"DTE.39","TWFE.ever.adopted",0.956,0.000127081357268658,2.19350619249906e-05,0.988
"DTE.4","group.time.ATT",0.999,-4.2621214541971e-05,5.95373088931425e-06,0.794
"DTE.4","group.time.ATT.ever.adopted",0.998,-0.000106893702704376,9.75039246355911e-06,0.663
"DTE.4","stacked.regression",0.948,-4.26212145419702e-05,5.95373088931425e-06,0.973
"DTE.4","staggered.SA",0.941,-4.26212145419707e-05,5.95373088931425e-06,0.979
"DTE.4","TWFE",0.944,7.20327636213693e-05,1.05261320411365e-05,0.869
"DTE.4","TWFE.ever.adopted",0.943,4.80326098271477e-05,1.57590286240282e-05,0.7
"DTE.40","group.time.ATT",0.994,-0.000127980918049745,5.9348185065707e-06,1
"DTE.40","stacked.regression",0.943,-0.000127980918049744,5.93481850657069e-06,1
"DTE.40","staggered.SA",0.936,-0.000127980918049744,5.93481850657069e-06,1
"DTE.40","TWFE",0.948,-1.83189034041286e-05,9.66299012123422e-06,1
"DTE.40","TWFE.ever.adopted",0.947,-0.000115048407875674,2.25334360489005e-05,0.986
"DTE.41","group.time.ATT",0.999,-0.000151774603932878,5.53075204732945e-06,0.999
"DTE.41","stacked.regression",0.951,-0.000151774603932877,5.53075204732945e-06,1
"DTE.41","staggered.SA",0.942,-0.000151774603932877,5.53075204732945e-06,1
"DTE.41","TWFE",0.943,-3.9351865202022e-05,1.06334964733309e-05,1
"DTE.41","TWFE.ever.adopted",0.957,-7.00499261865347e-06,2.27867871790981e-05,0.993
"DTE.42","group.time.ATT",0.999,-0.000120452584823538,6.31298615731288e-06,1
"DTE.42","stacked.regression",0.943,-0.000120452584823536,6.31298615731287e-06,1
"DTE.42","staggered.SA",0.931,-0.000120452584823537,6.31298615731287e-06,1
"DTE.42","TWFE",0.945,1.70291585326532e-05,1.00509289848117e-05,1
"DTE.42","TWFE.ever.adopted",0.953,0.000100086111497463,2.25098946195265e-05,0.986
"DTE.43","group.time.ATT",0.998,3.53599773221898e-06,6.11292526983163e-06,1
"DTE.43","stacked.regression",0.944,3.53599773222082e-06,6.11292526983163e-06,1
"DTE.43","staggered.SA",0.936,3.53599773222019e-06,6.11292526983162e-06,1
"DTE.43","TWFE",0.952,0.000101446203734262,1.03715030821476e-05,1
"DTE.43","TWFE.ever.adopted",0.947,9.95312523901571e-05,2.2952152378214e-05,0.982
"DTE.44","group.time.ATT",0.996,-4.25587910699049e-05,5.91486747484098e-06,0.999
"DTE.44","stacked.regression",0.944,-4.25587910699031e-05,5.91486747484098e-06,1
"DTE.44","staggered.SA",0.935,-4.25587910699036e-05,5.91486747484098e-06,1
"DTE.44","TWFE",0.944,6.13844754518658e-05,1.04784280119622e-05,1
"DTE.44","TWFE.ever.adopted",0.938,1.30235917078683e-06,1.50336693043248e-05,1
"DTE.45","group.time.ATT",1,-7.10035717775212e-05,5.73496457246831e-06,1
"DTE.45","stacked.regression",0.958,-7.10035717775198e-05,5.7349645724683e-06,1
"DTE.45","staggered.SA",0.95,-7.10035717775207e-05,5.7349645724683e-06,1
"DTE.45","TWFE",0.956,4.82853327125895e-05,1.02163860032463e-05,1
"DTE.45","TWFE.ever.adopted",0.95,-4.70956625325471e-06,2.00925526967727e-05,0.994
"DTE.46","group.time.ATT",0.998,-8.16130389742872e-05,5.73876804258996e-06,1
"DTE.46","stacked.regression",0.938,-8.16130389742857e-05,5.73876804258996e-06,1
"DTE.46","staggered.SA",0.93,-8.16130389742858e-05,5.73876804258996e-06,1
"DTE.46","TWFE",0.951,3.29981985049828e-05,1.00332958846059e-05,1
"DTE.46","TWFE.ever.adopted",0.951,-0.000149218295915499,2.02826115527451e-05,0.994
"DTE.47","group.time.ATT",0.998,-0.000112180751798887,6.51854041625117e-06,1
"DTE.47","stacked.regression",0.933,-0.000112180751798885,6.51854041625117e-06,1
"DTE.47","staggered.SA",0.934,-0.000112180751798885,6.51854041625117e-06,1
"DTE.47","TWFE",0.946,2.6688682087626e-05,1.03433406923546e-05,1
"DTE.47","TWFE.ever.adopted",0.949,0.000112295916515064,2.01848326709266e-05,0.992
"DTE.48","group.time.ATT",0.998,-0.000111658908157305,5.509861280185e-06,1
"DTE.48","stacked.regression",0.954,-0.000111658908157304,5.509861280185e-06,1
"DTE.48","staggered.SA",0.95,-0.000111658908157304,5.509861280185e-06,1
"DTE.48","TWFE",0.948,2.79485651420381e-05,9.65964886878815e-06,1
"DTE.48","TWFE.ever.adopted",0.941,-2.09262022106532e-05,1.99099499660376e-05,0.994
"DTE.49","group.time.ATT",0.995,-3.91611765381943e-05,5.93137175447965e-06,1
"DTE.49","stacked.regression",0.949,-3.91611765381928e-05,5.93137175447965e-06,1
"DTE.49","staggered.SA",0.94,-3.91611765381932e-05,5.93137175447965e-06,1
"DTE.49","TWFE",0.951,7.70184962385621e-05,1.01468248576532e-05,1
"DTE.49","TWFE.ever.adopted",0.95,9.95611794938029e-05,1.92910676678027e-05,0.997
"DTE.5","group.time.ATT",1,-0.000141466064047805,5.68436905516477e-06,0.811
"DTE.5","group.time.ATT.ever.adopted",0.994,-9.72950685692831e-05,9.38811460270256e-06,0.66
"DTE.5","stacked.regression",0.958,-0.000141466064047804,5.68436905516477e-06,0.984
"DTE.5","staggered.SA",0.951,-0.000141466064047804,5.68436905516477e-06,0.984
"DTE.5","TWFE",0.946,-1.5530725018172e-05,1.06078562335715e-05,0.88
"DTE.5","TWFE.ever.adopted",0.946,-9.90313574770526e-05,3.88176251675712e-05,0.395
"DTE.50","group.time.ATT",0.998,-6.48845041920875e-05,6.01499986530681e-06,1
"DTE.50","stacked.regression",0.949,-6.4884504192086e-05,6.01499986530681e-06,1
"DTE.50","staggered.SA",0.942,-6.48845041920867e-05,6.01499986530681e-06,1
"DTE.50","TWFE",0.944,3.97692531853444e-05,1.01376990671062e-05,1
"DTE.50","TWFE.ever.adopted",0.944,0.000107220590721587,2.04710944825238e-05,0.995
"DTE.51","group.time.ATT",0.995,6.5455936324744e-05,6.4880105297806e-06,1
"DTE.51","stacked.regression",0.948,6.54559363247456e-05,6.4880105297806e-06,1
"DTE.51","staggered.SA",0.938,6.54559363247452e-05,6.4880105297806e-06,1
"DTE.51","TWFE",0.948,0.000190331959498096,1.04799119322476e-05,1
"DTE.51","TWFE.ever.adopted",0.944,0.000218653612517561,1.99494698274731e-05,0.994
"DTE.52","group.time.ATT",0.999,8.31105046146545e-06,6.14275667295752e-06,1
"DTE.52","stacked.regression",0.945,8.31105046146703e-06,6.14275667295752e-06,1
"DTE.52","staggered.SA",0.942,8.31105046146627e-06,6.14275667295752e-06,1
"DTE.52","TWFE",0.947,0.000132752330541289,9.92059782591128e-06,1
"DTE.52","TWFE.ever.adopted",0.951,0.000106631629949478,1.30199153197022e-05,1
"DTE.53","group.time.ATT",0.999,-4.79051774248221e-05,5.51093247258321e-06,1
"DTE.53","stacked.regression",0.957,-4.79051774248206e-05,5.51093247258321e-06,1
"DTE.53","staggered.SA",0.948,-4.79051774248213e-05,5.51093247258321e-06,1
"DTE.53","TWFE",0.95,5.75540812347846e-05,1.01555837453699e-05,1
"DTE.53","TWFE.ever.adopted",0.95,-8.07140274881043e-06,1.69506532036883e-05,0.999
"DTE.54","group.time.ATT",0.999,-8.2221532071894e-05,5.42968557167994e-06,1
"DTE.54","stacked.regression",0.964,-8.22215320718924e-05,5.42968557167994e-06,1
"DTE.54","staggered.SA",0.951,-8.22215320718929e-05,5.42968557167994e-06,1
"DTE.54","TWFE",0.954,3.75861381725509e-05,9.86508639856601e-06,1
"DTE.54","TWFE.ever.adopted",0.952,-0.000108073959434321,1.69291471248061e-05,1
"DTE.55","group.time.ATT",0.995,-7.79904919745025e-05,5.79312164230046e-06,1
"DTE.55","stacked.regression",0.945,-7.79904919745006e-05,5.79312164230046e-06,1
"DTE.55","staggered.SA",0.94,-7.79904919745011e-05,5.79312164230046e-06,1
"DTE.55","TWFE",0.951,2.30335228155617e-05,1.01521269977542e-05,1
"DTE.55","TWFE.ever.adopted",0.954,6.68009604280289e-05,1.65581432009571e-05,0.998
"DTE.56","group.time.ATT",0.999,-0.000115101516960347,5.75063707654425e-06,1
"DTE.56","stacked.regression",0.951,-0.000115101516960345,5.75063707654424e-06,1
"DTE.56","staggered.SA",0.941,-0.000115101516960346,5.75063707654424e-06,1
"DTE.56","TWFE",0.94,-1.87011885875434e-05,1.03003377823015e-05,1
"DTE.56","TWFE.ever.adopted",0.943,-7.74972483033329e-05,1.75526783336504e-05,0.999
