"parameter","method","coverage","bias","MSE","power"
"DTE.10","group.time.ATT.ever.adopted",0.988,3.65354713402946e-05,1.6707934518652e-05,0.403
"DTE.10","stacked.regression",0.949,-1.43271147367217e-05,6.13548564131561e-06,0.977
"DTE.10","staggered.SA",0.944,-1.43271147367215e-05,6.13548564131561e-06,0.978
"DTE.10","TWFE",0.94,-3.72781825251896e-05,1.12748807838462e-05,0.874
"DTE.10","TWFE.ever.adopted",0.943,-6.69023370192657e-05,4.05017957473698e-05,0.39
"DTE.100","group.time.ATT",0.892,3.6935517229097e-05,4.28759248888046e-05,0.757
"DTE.100","stacked.regression",0.841,3.69355172290968e-05,4.28759248888046e-05,0.741
"DTE.100","staggered.SA",0.789,3.69355172290968e-05,4.28759248888046e-05,0.846
"DTE.100","TWFE",0.959,7.50720945869723e-05,2.96508462667113e-05,0.956
"DTE.100","TWFE.ever.adopted",0.961,-3.68705961433236e-05,2.57667415186946e-05,0.975
"DTE.101","group.time.ATT",0.909,-9.60265461768401e-06,4.10617172244718e-05,0.747
"DTE.101","stacked.regression",0.863,-9.60265461768402e-06,4.10617172244718e-05,0.721
"DTE.101","staggered.SA",0.809,-9.60265461768402e-06,4.10617172244718e-05,0.835
"DTE.101","TWFE",0.968,1.3085596454938e-05,2.63314502858108e-05,0.967
"DTE.101","TWFE.ever.adopted",0.972,-9.87107082673706e-05,2.23617245418938e-05,0.983
"DTE.102","group.time.ATT",0.905,-0.000363643772966312,4.14569921881268e-05,0.753
"DTE.102","stacked.regression",0.848,-0.000363643772966312,4.14569921881268e-05,0.725
"DTE.102","staggered.SA",0.808,-0.000363643772966312,4.14569921881268e-05,0.85
"DTE.102","TWFE",0.965,-0.000280013038869139,2.76622462723458e-05,0.966
"DTE.102","TWFE.ever.adopted",0.964,-0.000282739988323246,2.44309231861239e-05,0.981
"DTE.103","group.time.ATT",0.892,3.63488846656515e-05,4.36328077243938e-05,0.753
"DTE.103","stacked.regression",0.835,3.63488846656514e-05,4.36328077243938e-05,0.725
"DTE.103","staggered.SA",0.795,3.63488846656514e-05,4.36328077243938e-05,0.845
"DTE.103","TWFE",0.965,8.5932820942723e-05,2.83557779098328e-05,0.953
"DTE.103","TWFE.ever.adopted",0.96,-3.87309345267869e-05,2.49295256492084e-05,0.969
"DTE.104","group.time.ATT",0.902,-4.7858196022905e-05,4.31136268989291e-05,0.724
"DTE.104","stacked.regression",0.853,-4.78581960229049e-05,4.31136268989291e-05,0.706
"DTE.104","staggered.SA",0.806,-4.78581960229049e-05,4.31136268989291e-05,0.845
"DTE.104","TWFE",0.964,6.01700644181849e-06,2.89202313475186e-05,0.961
"DTE.104","TWFE.ever.adopted",0.959,-8.5939783440898e-05,2.61896801590059e-05,0.971
"DTE.105","group.time.ATT",0.917,0.000149378288140345,4.17044669820434e-05,0.724
"DTE.105","stacked.regression",0.872,0.000149378288140345,4.17044669820434e-05,0.707
"DTE.105","staggered.SA",0.805,0.000149378288140345,4.17044669820434e-05,0.834
"DTE.105","TWFE",0.967,0.000188378559703055,2.59083005987728e-05,0.958
"DTE.105","TWFE.ever.adopted",0.972,0.000130718900272871,2.28897804447609e-05,0.98
"DTE.106","group.time.ATT",0.912,6.98722386886753e-05,3.9095511111808e-05,0.77
"DTE.106","stacked.regression",0.87,6.98722386886752e-05,3.9095511111808e-05,0.74
"DTE.106","staggered.SA",0.823,6.98722386886752e-05,3.9095511111808e-05,0.85
"DTE.106","TWFE",0.961,6.31283107619153e-05,2.63577736580798e-05,0.963
"DTE.106","TWFE.ever.adopted",0.967,-4.37879875943761e-05,2.31765812215016e-05,0.977
"DTE.107","group.time.ATT",0.904,-0.000108361757501284,4.0841904539066e-05,0.773
"DTE.107","stacked.regression",0.842,-0.000108361757501284,4.0841904539066e-05,0.755
"DTE.107","staggered.SA",0.794,-0.000108361757501284,4.0841904539066e-05,0.852
"DTE.107","TWFE",0.962,-9.10362795583563e-05,2.75906840567282e-05,0.959
"DTE.107","TWFE.ever.adopted",0.972,-0.000191174854310018,2.33542412342487e-05,0.983
"DTE.11","group.time.ATT",0.998,-0.000116698751811202,6.38594426600525e-06,0.806
"DTE.11","group.time.ATT.ever.adopted",0.991,-9.97085357492954e-06,1.67530298320238e-05,0.407
"DTE.11","stacked.regression",0.944,-0.000116698751811201,6.38594426600525e-06,0.981
"DTE.11","staggered.SA",0.938,-0.000116698751811201,6.38594426600525e-06,0.981
"DTE.11","TWFE",0.938,-0.000112864265941811,1.0772588800107e-05,0.885
"DTE.11","TWFE.ever.adopted",0.943,6.11029327637031e-05,3.8024669935703e-05,0.369
"DTE.12","group.time.ATT",0.997,5.31616128825657e-06,5.94154788715007e-06,0.992
"DTE.12","group.time.ATT.ever.adopted",0.992,0.000273625641969344,1.65254277252766e-05,0.764
"DTE.12","stacked.regression",0.951,5.31616128825769e-06,5.94154788715007e-06,1
"DTE.12","staggered.SA",0.944,5.31616128825717e-06,5.94154788715006e-06,1
"DTE.12","TWFE",0.942,2.44923926309684e-05,1.09422629042724e-05,0.996
"DTE.12","TWFE.ever.adopted",0.936,1.84033380065785e-05,1.63375026534381e-05,0.968
"DTE.13","group.time.ATT",0.996,-1.59297574930887e-05,6.0641180583928e-06,0.993
"DTE.13","group.time.ATT.ever.adopted",0.99,-0.000116615538962354,1.67266874711183e-05,0.797
"DTE.13","stacked.regression",0.947,-1.59297574930873e-05,6.0641180583928e-06,0.998
"DTE.13","staggered.SA",0.939,-1.59297574930876e-05,6.0641180583928e-06,0.998
"DTE.13","TWFE",0.945,-3.11968196993043e-05,1.06975709945115e-05,0.997
"DTE.13","TWFE.ever.adopted",0.936,0.000244488144590848,3.55534673543767e-05,0.732
"DTE.14","group.time.ATT",0.998,-6.6697234679628e-05,5.87736612762645e-06,0.996
"DTE.14","group.time.ATT.ever.adopted",0.989,-8.69418003259103e-05,1.57677998029081e-05,0.795
"DTE.14","stacked.regression",0.955,-6.66972346796268e-05,5.87736612762645e-06,1
"DTE.14","staggered.SA",0.948,-6.66972346796265e-05,5.87736612762645e-06,1
"DTE.14","TWFE",0.941,-0.000103270381553973,1.05260121826898e-05,0.996
"DTE.14","TWFE.ever.adopted",0.953,-1.62792293930011e-05,3.38418542990668e-05,0.736
"DTE.15","group.time.ATT",0.997,-3.70525352142198e-05,5.22116104559381e-06,0.995
"DTE.15","group.time.ATT.ever.adopted",0.986,-5.27623076140895e-05,1.7683612126107e-05,0.786
"DTE.15","stacked.regression",0.945,-3.70525352142185e-05,5.2211610455938e-06,1
"DTE.15","staggered.SA",0.939,-3.7052535214219e-05,5.2211610455938e-06,1
"DTE.15","TWFE",0.948,-5.07218781310478e-05,1.0584947915929e-05,0.996
"DTE.15","TWFE.ever.adopted",0.947,0.00010423205827952,3.1838454120575e-05,0.743
"DTE.16","group.time.ATT",1,-3.35845889543726e-05,5.9093734544237e-06,0.989
"DTE.16","group.time.ATT.ever.adopted",0.897,-0.000267350314123623,4.82921117421997e-05,0.549
"DTE.16","stacked.regression",0.949,-3.35845889543715e-05,5.9093734544237e-06,1
"DTE.16","staggered.SA",0.94,-3.35845889543719e-05,5.90937345442369e-06,1
"DTE.16","TWFE",0.938,-4.84018296462193e-05,1.0914593862032e-05,0.996
"DTE.16","TWFE.ever.adopted",0.938,0.00016421064309922,3.66404329156676e-05,0.726
"DTE.17","group.time.ATT",0.997,6.12302120409899e-05,6.39240848580568e-06,0.992
"DTE.17","group.time.ATT.ever.adopted",0.911,-0.000234207586064862,4.86397406344911e-05,0.553
"DTE.17","stacked.regression",0.943,6.1230212040991e-05,6.39240848580568e-06,1
"DTE.17","staggered.SA",0.94,6.1230212040991e-05,6.39240848580568e-06,1
"DTE.17","TWFE",0.932,2.44290057703713e-05,1.11382755035994e-05,0.997
"DTE.17","TWFE.ever.adopted",0.953,0.000240703097523579,3.25089152797797e-05,0.74
"DTE.18","group.time.ATT",0.998,-2.99321245987607e-05,6.11047700608502e-06,0.992
"DTE.18","group.time.ATT.ever.adopted",0.912,-0.000247535101523188,4.63329642688377e-05,0.535
"DTE.18","stacked.regression",0.947,-2.99321245987594e-05,6.11047700608502e-06,1
"DTE.18","staggered.SA",0.945,-2.99321245987599e-05,6.11047700608502e-06,1
"DTE.18","TWFE",0.951,-4.88356960643808e-05,1.06387547078155e-05,0.996
"DTE.18","TWFE.ever.adopted",0.941,-7.55024169812756e-05,3.49310417511713e-05,0.742
"DTE.19","group.time.ATT",0.997,3.51643916406168e-05,6.29522550571741e-06,0.995
"DTE.19","group.time.ATT.ever.adopted",0.913,5.15677267158502e-05,4.98231129058132e-05,0.555
"DTE.19","stacked.regression",0.944,3.5164391640618e-05,6.29522550571741e-06,0.999
"DTE.19","staggered.SA",0.933,3.51643916406175e-05,6.29522550571741e-06,0.999
"DTE.19","TWFE",0.942,3.522924501287e-05,1.03239339140512e-05,0.999
"DTE.19","TWFE.ever.adopted",0.948,0.000189030569321478,3.26400175610041e-05,0.728
"DTE.2","group.time.ATT",0.998,-0.000115400259621568,6.06591029456363e-06,0.809
"DTE.2","group.time.ATT.ever.adopted",0.989,1.77189452527671e-05,9.93619865831178e-06,0.639
"DTE.2","stacked.regression",0.954,-0.000115400259621568,6.06591029456363e-06,0.975
"DTE.2","staggered.SA",0.944,-0.000115400259621568,6.06591029456363e-06,0.978
"DTE.2","TWFE",0.946,-0.000108697478257417,1.09008068375613e-05,0.879
"DTE.2","TWFE.ever.adopted",0.937,-0.000115503407149448,4.41247533370446e-05,0.352
"DTE.20","group.time.ATT",0.996,-1.11876083094294e-05,5.72691536986858e-06,0.991
"DTE.20","group.time.ATT.ever.adopted",0.92,-7.21528857717972e-06,4.58757339183116e-05,0.541
"DTE.20","stacked.regression",0.953,-1.11876083094282e-05,5.72691536986858e-06,1
"DTE.20","staggered.SA",0.939,-1.11876083094285e-05,5.72691536986858e-06,1
"DTE.20","TWFE",0.943,-3.47841847444987e-05,1.10990788745686e-05,0.998
"DTE.20","TWFE.ever.adopted",0.943,-5.90889762237342e-05,1.6375195292659e-05,0.97
"DTE.21","group.time.ATT",0.997,-5.84921763448106e-05,5.62395937072973e-06,0.992
"DTE.21","group.time.ATT.ever.adopted",0.915,-0.000448595393268779,4.5230703643283e-05,0.556
"DTE.21","stacked.regression",0.959,-5.84921763448093e-05,5.62395937072973e-06,1
"DTE.21","staggered.SA",0.953,-5.84921763448099e-05,5.62395937072973e-06,1
"DTE.21","TWFE",0.942,-7.39891534826941e-05,1.11307497199159e-05,0.997
"DTE.21","TWFE.ever.adopted",0.94,0.000171414953280712,3.22780884179177e-05,0.779
"DTE.22","group.time.ATT",0.998,-7.43424896866369e-05,5.89989986544737e-06,0.989
"DTE.22","group.time.ATT.ever.adopted",0.92,7.75651677962866e-05,4.5170966320885e-05,0.563
"DTE.22","stacked.regression",0.951,-7.43424896866357e-05,5.89989986544737e-06,1
"DTE.22","staggered.SA",0.936,-7.43424896866362e-05,5.89989986544737e-06,1
"DTE.22","TWFE",0.941,-9.19192241391126e-05,1.04205792906293e-05,0.998
"DTE.22","TWFE.ever.adopted",0.944,5.76207752220762e-06,2.96279310012044e-05,0.78
"DTE.23","group.time.ATT",0.999,4.23651657628425e-05,5.67418811749494e-06,0.992
"DTE.23","group.time.ATT.ever.adopted",0.911,-3.23220147356668e-05,4.84392644803948e-05,0.546
"DTE.23","stacked.regression",0.946,4.23651657628438e-05,5.67418811749494e-06,1
"DTE.23","staggered.SA",0.939,4.23651657628435e-05,5.67418811749493e-06,1
"DTE.23","TWFE",0.953,2.12888202008405e-06,1.02457292233392e-05,0.996
"DTE.23","TWFE.ever.adopted",0.952,0.000119867322665938,2.8790593872903e-05,0.778
"DTE.24","group.time.ATT",0.996,1.96302783174177e-05,5.95297043292255e-06,1
"DTE.24","stacked.regression",0.959,1.96302783174191e-05,5.95297043292255e-06,1
"DTE.24","staggered.SA",0.953,1.96302783174185e-05,5.95297043292255e-06,1
"DTE.24","TWFE",0.948,-6.43090325285719e-06,1.05885615566082e-05,1
"DTE.24","TWFE.ever.adopted",0.938,0.000158983996014332,3.21278796155556e-05,0.948
"DTE.25","group.time.ATT",0.998,0.000103616625319684,5.94819545360602e-06,0.998
"DTE.25","stacked.regression",0.96,0.000103616625319685,5.94819545360602e-06,1
"DTE.25","staggered.SA",0.943,0.000103616625319685,5.94819545360602e-06,1
"DTE.25","TWFE",0.942,8.00984507585892e-05,1.05067094497045e-05,1
"DTE.25","TWFE.ever.adopted",0.956,0.000291063586850053,2.82277052618481e-05,0.964
"DTE.26","group.time.ATT",0.997,-7.30870752957443e-05,6.26079542542568e-06,1
"DTE.26","stacked.regression",0.954,-7.30870752957427e-05,6.26079542542568e-06,1
"DTE.26","staggered.SA",0.947,-7.30870752957429e-05,6.26079542542568e-06,1
"DTE.26","TWFE",0.931,-0.000109316451952188,1.11917883973693e-05,1
"DTE.26","TWFE.ever.adopted",0.935,-0.000145876052470796,3.13139053726051e-05,0.958
"DTE.27","group.time.ATT",0.995,5.18888667515021e-05,5.97406315304083e-06,0.999
"DTE.27","stacked.regression",0.948,5.18888667515037e-05,5.97406315304083e-06,1
"DTE.27","staggered.SA",0.938,5.18888667515031e-05,5.97406315304083e-06,1
"DTE.27","TWFE",0.936,3.8491520794209e-05,1.09680549798087e-05,1
"DTE.27","TWFE.ever.adopted",0.951,0.000160914209901081,2.92897060135658e-05,0.95
"DTE.28","group.time.ATT",0.997,4.25563069809815e-05,5.82358658735983e-06,1
"DTE.28","stacked.regression",0.959,4.2556306980983e-05,5.82358658735983e-06,1
"DTE.28","staggered.SA",0.953,4.25563069809826e-05,5.82358658735983e-06,1
"DTE.28","TWFE",0.944,3.93549773537692e-05,1.07348209079657e-05,1
"DTE.28","TWFE.ever.adopted",0.95,4.16321377093602e-05,1.53124984495758e-05,0.999
"DTE.29","group.time.ATT",0.998,4.38606446514446e-06,6.07785168414153e-06,1
"DTE.29","stacked.regression",0.949,4.38606446514614e-06,6.07785168414153e-06,1
"DTE.29","staggered.SA",0.94,4.38606446514556e-06,6.07785168414152e-06,1
"DTE.29","TWFE",0.942,5.15518911073662e-06,1.11275780039273e-05,1
"DTE.29","TWFE.ever.adopted",0.945,0.000233378973381202,2.82207994131526e-05,0.965
"DTE.3","group.time.ATT",0.998,-1.52809938888039e-05,6.2668711763462e-06,0.797
"DTE.3","group.time.ATT.ever.adopted",0.997,-2.6121049930692e-05,9.65951549468905e-06,0.653
"DTE.3","stacked.regression",0.943,-1.52809938888032e-05,6.2668711763462e-06,0.971
"DTE.3","staggered.SA",0.934,-1.52809938888032e-05,6.2668711763462e-06,0.976
"DTE.3","TWFE",0.949,-3.21837337778683e-05,1.07783648844135e-05,0.869
"DTE.3","TWFE.ever.adopted",0.95,0.000140420489139076,4.20233413392438e-05,0.336
"DTE.30","group.time.ATT",0.999,8.81937909056395e-05,5.98893913176156e-06,1
"DTE.30","stacked.regression",0.947,8.81937909056412e-05,5.98893913176156e-06,1
"DTE.30","staggered.SA",0.939,8.81937909056408e-05,5.98893913176156e-06,1
"DTE.30","TWFE",0.949,7.01953299880167e-05,1.04582465101648e-05,1
"DTE.30","TWFE.ever.adopted",0.959,0.000164370076660064,2.53843038944998e-05,0.979
"DTE.31","group.time.ATT",0.998,1.42915499540141e-06,5.68639316797856e-06,0.999
"DTE.31","stacked.regression",0.965,1.4291549954031e-06,5.68639316797856e-06,1
"DTE.31","staggered.SA",0.954,1.42915499540265e-06,5.68639316797856e-06,1
"DTE.31","TWFE",0.939,1.43167264204429e-05,1.09091368027222e-05,1
"DTE.31","TWFE.ever.adopted",0.944,0.000154879939891902,2.56037532709895e-05,0.974
"DTE.32","group.time.ATT",1,-1.36547625763226e-05,6.26547356699584e-06,1
"DTE.32","stacked.regression",0.942,-1.36547625763211e-05,6.26547356699584e-06,1
"DTE.32","staggered.SA",0.933,-1.36547625763217e-05,6.26547356699584e-06,1
"DTE.32","TWFE",0.938,-1.15578625190745e-05,1.08512538761752e-05,1
"DTE.32","TWFE.ever.adopted",0.939,0.00013968012655371,2.81038651551701e-05,0.97
"DTE.33","group.time.ATT",0.999,6.32595033926392e-05,6.01802563606082e-06,1
"DTE.33","stacked.regression",0.959,6.32595033926408e-05,6.01802563606082e-06,1
"DTE.33","staggered.SA",0.947,6.32595033926399e-05,6.01802563606081e-06,1
"DTE.33","TWFE",0.956,4.30699743069766e-05,1.03424094974607e-05,1
"DTE.33","TWFE.ever.adopted",0.953,0.000239139331258436,2.53058770537261e-05,0.973
"DTE.34","group.time.ATT",0.999,-6.88426351001078e-05,5.72290139753905e-06,1
"DTE.34","stacked.regression",0.961,-6.88426351001061e-05,5.72290139753905e-06,1
"DTE.34","staggered.SA",0.952,-6.88426351001063e-05,5.72290139753905e-06,1
"DTE.34","TWFE",0.945,-0.000102418848034306,1.05333012833579e-05,1
"DTE.34","TWFE.ever.adopted",0.939,-0.000127739264140072,2.73036017878897e-05,0.969
"DTE.35","group.time.ATT",0.996,-2.09285825397098e-05,6.24184774689967e-06,1
"DTE.35","stacked.regression",0.952,-2.09285825397082e-05,6.24184774689967e-06,1
"DTE.35","staggered.SA",0.946,-2.09285825397089e-05,6.24184774689966e-06,1
"DTE.35","TWFE",0.944,-3.7533819436648e-05,1.03052844637789e-05,1
"DTE.35","TWFE.ever.adopted",0.955,5.67805901978772e-05,2.43141210732769e-05,0.979
"DTE.36","group.time.ATT",1,-4.84043578337964e-06,5.47622267077917e-06,1
"DTE.36","stacked.regression",0.964,-4.84043578337811e-06,5.47622267077917e-06,1
"DTE.36","staggered.SA",0.953,-4.84043578337857e-06,5.47622267077917e-06,1
"DTE.36","TWFE",0.941,-3.63769665994264e-05,1.09134981359672e-05,1
"DTE.36","TWFE.ever.adopted",0.949,-4.99337801380969e-05,1.49498513972954e-05,0.999
"DTE.37","group.time.ATT",0.996,4.70504921528399e-05,6.15946761233339e-06,0.999
"DTE.37","stacked.regression",0.944,4.70504921528415e-05,6.15946761233339e-06,1
"DTE.37","staggered.SA",0.939,4.70504921528411e-05,6.15946761233339e-06,1
"DTE.37","TWFE",0.948,2.5323552223665e-05,1.07606592097905e-05,1
"DTE.37","TWFE.ever.adopted",0.946,0.00020302812591893,2.41913274630412e-05,0.987
"DTE.38","group.time.ATT",0.996,6.09479643029377e-05,6.5559429606925e-06,0.999
"DTE.38","stacked.regression",0.944,6.09479643029391e-05,6.5559429606925e-06,1
"DTE.38","staggered.SA",0.935,6.09479643029388e-05,6.55594296069249e-06,1
"DTE.38","TWFE",0.95,6.29526365045867e-05,1.01648620212813e-05,1
"DTE.38","TWFE.ever.adopted",0.96,0.000171235589108698,2.31254859610242e-05,0.99
"DTE.39","group.time.ATT",0.999,6.78703306739944e-05,5.87088895613444e-06,1
"DTE.39","stacked.regression",0.942,6.78703306739961e-05,5.87088895613444e-06,1
"DTE.39","staggered.SA",0.935,6.78703306739957e-05,5.87088895613444e-06,1
"DTE.39","TWFE",0.946,6.27792359817756e-05,1.02839258855811e-05,1
"DTE.39","TWFE.ever.adopted",0.96,0.000166109790287595,2.20360787416275e-05,0.989
"DTE.4","group.time.ATT",0.998,2.68940687467635e-05,5.79769008808796e-06,0.785
"DTE.4","group.time.ATT.ever.adopted",0.995,8.42368924049455e-05,9.60257447529902e-06,0.617
"DTE.4","stacked.regression",0.951,2.68940687467642e-05,5.79769008808796e-06,0.976
"DTE.4","staggered.SA",0.948,2.68940687467641e-05,5.79769008808796e-06,0.979
"DTE.4","TWFE",0.943,2.54101849722498e-05,1.06810895675715e-05,0.882
"DTE.4","TWFE.ever.adopted",0.949,-1.87678177515874e-05,1.54479751511484e-05,0.738
"DTE.40","group.time.ATT",1,7.82081461150745e-05,6.01545437164704e-06,1
"DTE.40","stacked.regression",0.952,7.82081461150759e-05,6.01545437164705e-06,1
"DTE.40","staggered.SA",0.943,7.82081461150755e-05,6.01545437164705e-06,1
"DTE.40","TWFE",0.942,4.93431593475464e-05,1.08565071636732e-05,1
"DTE.40","TWFE.ever.adopted",0.942,0.000141481940500721,2.43770421690577e-05,0.982
"DTE.41","group.time.ATT",0.998,-4.13066447567813e-05,6.59963420390044e-06,0.999
"DTE.41","stacked.regression",0.942,-4.13066447567797e-05,6.59963420390044e-06,1
"DTE.41","staggered.SA",0.932,-4.13066447567799e-05,6.59963420390044e-06,1
"DTE.41","TWFE",0.935,-1.86471220739514e-05,1.09124202468433e-05,1
"DTE.41","TWFE.ever.adopted",0.956,0.000191236453837423,2.17331382345435e-05,0.988
"DTE.42","group.time.ATT",0.997,-6.08083034428648e-06,6.02988762039007e-06,1
"DTE.42","stacked.regression",0.947,-6.08083034428493e-06,6.02988762039007e-06,1
"DTE.42","staggered.SA",0.941,-6.08083034428537e-06,6.02988762039007e-06,1
"DTE.42","TWFE",0.947,-1.3228829167181e-05,1.06622543105919e-05,1
"DTE.42","TWFE.ever.adopted",0.941,-4.43901845616131e-06,2.39044477638472e-05,0.979
"DTE.43","group.time.ATT",0.999,1.82558028943702e-05,6.2984574140359e-06,0.999
"DTE.43","stacked.regression",0.943,1.82558028943718e-05,6.2984574140359e-06,1
"DTE.43","staggered.SA",0.94,1.82558028943714e-05,6.2984574140359e-06,1
"DTE.43","TWFE",0.94,1.61075108578517e-06,1.11241240703489e-05,1
"DTE.43","TWFE.ever.adopted",0.953,7.04601650305842e-05,2.26357267271462e-05,0.988
"DTE.44","group.time.ATT",0.997,-6.6711443060985e-05,5.68285628417333e-06,0.999
"DTE.44","stacked.regression",0.957,-6.67114430609834e-05,5.68285628417333e-06,1
"DTE.44","staggered.SA",0.952,-6.67114430609837e-05,5.68285628417333e-06,1
"DTE.44","TWFE",0.95,-6.75397589419091e-05,1.09180700410342e-05,1
"DTE.44","TWFE.ever.adopted",0.947,-5.3274192523993e-05,1.47875335346674e-05,0.999
"DTE.45","group.time.ATT",0.995,-6.94446671839323e-05,6.1901580592154e-06,0.999
"DTE.45","stacked.regression",0.955,-6.94446671839308e-05,6.1901580592154e-06,1
"DTE.45","staggered.SA",0.949,-6.9444667183931e-05,6.19015805921541e-06,1
"DTE.45","TWFE",0.939,-6.83972612144946e-05,1.10714052975395e-05,1
"DTE.45","TWFE.ever.adopted",0.938,8.90145793509055e-05,2.16759462380213e-05,0.991
"DTE.46","group.time.ATT",1,-6.70537075281993e-05,6.00321448725136e-06,1
"DTE.46","stacked.regression",0.957,-6.70537075281978e-05,6.00321448725136e-06,1
"DTE.46","staggered.SA",0.945,-6.70537075281981e-05,6.00321448725136e-06,1
"DTE.46","TWFE",0.954,-7.97731849978432e-05,1.03208485995549e-05,1
"DTE.46","TWFE.ever.adopted",0.963,8.6906705454085e-06,1.96000453749724e-05,0.996
"DTE.47","group.time.ATT",0.998,-8.86797614783616e-07,6.01072364255452e-06,1
"DTE.47","stacked.regression",0.946,-8.86797614781814e-07,6.01072364255452e-06,1
"DTE.47","staggered.SA",0.938,-8.86797614782255e-07,6.01072364255451e-06,1
"DTE.47","TWFE",0.94,9.12196889476445e-06,1.08016656110453e-05,1
"DTE.47","TWFE.ever.adopted",0.956,9.72025932408374e-05,1.92846727126287e-05,0.992
"DTE.48","group.time.ATT",0.995,-5.69760538834727e-05,6.42826520696209e-06,1
"DTE.48","stacked.regression",0.942,-5.6976053883471e-05,6.42826520696209e-06,1
"DTE.48","staggered.SA",0.941,-5.69760538834711e-05,6.42826520696209e-06,1
"DTE.48","TWFE",0.947,-7.06451693121238e-05,1.04309141666054e-05,1
"DTE.48","TWFE.ever.adopted",0.946,-9.70540203155749e-07,2.03611815455249e-05,0.991
"DTE.49","group.time.ATT",0.999,4.23038712113812e-05,5.73896633730588e-06,0.999
"DTE.49","stacked.regression",0.952,4.23038712113828e-05,5.73896633730588e-06,1
"DTE.49","staggered.SA",0.947,4.23038712113829e-05,5.73896633730588e-06,1
"DTE.49","TWFE",0.942,4.36112483566128e-05,1.05379858565647e-05,1
"DTE.49","TWFE.ever.adopted",0.962,0.000210832619433129,1.88034065197085e-05,0.995
"DTE.5","group.time.ATT",0.995,-6.17375353803861e-06,6.25956551083716e-06,0.775
"DTE.5","group.time.ATT.ever.adopted",0.993,-7.58122994105061e-05,9.43512668146131e-06,0.653
"DTE.5","stacked.regression",0.94,-6.17375353803782e-06,6.25956551083716e-06,0.968
"DTE.5","staggered.SA",0.936,-6.1737535380383e-06,6.25956551083716e-06,0.971
"DTE.5","TWFE",0.947,-2.71357487790554e-05,1.03389947852173e-05,0.879
"DTE.5","TWFE.ever.adopted",0.937,0.000275166134082082,3.99788189197954e-05,0.361
"DTE.50","group.time.ATT",0.995,6.32196020975827e-05,6.32691734953632e-06,1
"DTE.50","stacked.regression",0.953,6.32196020975843e-05,6.32691734953632e-06,1
"DTE.50","staggered.SA",0.95,6.32196020975841e-05,6.32691734953632e-06,1
"DTE.50","TWFE",0.936,4.86778249100032e-05,1.09062107600001e-05,1
"DTE.50","TWFE.ever.adopted",0.937,6.75326761660782e-05,2.02067867607158e-05,0.993
"DTE.51","group.time.ATT",0.999,3.03523937994444e-05,6.2537348449096e-06,0.999
"DTE.51","stacked.regression",0.956,3.03523937994462e-05,6.25373484490959e-06,1
"DTE.51","staggered.SA",0.945,3.03523937994459e-05,6.25373484490959e-06,1
"DTE.51","TWFE",0.938,1.508911409511e-06,1.11228435743477e-05,1
"DTE.51","TWFE.ever.adopted",0.948,3.92445180979996e-05,1.97351316242629e-05,0.996
"DTE.52","group.time.ATT",1,-6.04294505420098e-05,5.78235612580208e-06,1
"DTE.52","stacked.regression",0.953,-6.0429450542008e-05,5.78235612580208e-06,1
"DTE.52","staggered.SA",0.945,-6.04294505420086e-05,5.78235612580208e-06,1
"DTE.52","TWFE",0.949,-5.65022045928543e-05,1.07970413557483e-05,1
"DTE.52","TWFE.ever.adopted",0.952,-4.09320046643086e-05,1.37662392779565e-05,1
"DTE.53","group.time.ATT",0.999,-3.5976572587813e-05,6.21156068711563e-06,1
"DTE.53","stacked.regression",0.949,-3.59765725878116e-05,6.21156068711563e-06,1
"DTE.53","staggered.SA",0.944,-3.59765725878121e-05,6.21156068711563e-06,1
"DTE.53","TWFE",0.941,-3.9615038584423e-05,1.09987819848478e-05,1
"DTE.53","TWFE.ever.adopted",0.936,7.43219462776252e-05,1.83510210119459e-05,0.997
"DTE.54","group.time.ATT",0.996,-5.97119394160288e-05,5.97988814143526e-06,0.999
"DTE.54","stacked.regression",0.946,-5.97119394160271e-05,5.97988814143526e-06,1
"DTE.54","staggered.SA",0.939,-5.97119394160273e-05,5.97988814143526e-06,1
"DTE.54","TWFE",0.952,-3.96652988140387e-05,1.00411291711014e-05,1
"DTE.54","TWFE.ever.adopted",0.954,6.17633198741504e-05,1.64088894275841e-05,1
"DTE.55","group.time.ATT",0.999,-1.43258895505324e-05,6.23065213368951e-06,0.999
"DTE.55","stacked.regression",0.943,-1.43258895505308e-05,6.23065213368951e-06,1
"DTE.55","staggered.SA",0.933,-1.4325889550531e-05,6.23065213368951e-06,1
"DTE.55","TWFE",0.944,-3.15341874663291e-05,1.06425083521822e-05,1
"DTE.55","TWFE.ever.adopted",0.955,1.53936032259267e-06,1.66114427133566e-05,0.996
"DTE.56","group.time.ATT",0.997,1.19326442043314e-05,6.13087666591945e-06,1
"DTE.56","stacked.regression",0.945,1.19326442043332e-05,6.13087666591945e-06,1
"DTE.56","staggered.SA",0.937,1.1932644204333e-05,6.13087666591945e-06,1
"DTE.56","TWFE",0.938,-4.69340145753855e-06,1.08624665047643e-05,0.999
"DTE.56","TWFE.ever.adopted",0.945,3.0477955734658e-05,1.88248755585315e-05,0.994
"DTE.57","group.time.ATT",0.999,2.79430698599246e-05,6.07899067068645e-06,0.999
"DTE.57","stacked.regression",0.951,2.79430698599262e-05,6.07899067068644e-06,1
